*Begin rocking: 21/10/2025 09:53:02
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468100	2	10	61	4929	86	71
         1	0.3468500	2	18	68	4975	81	86
         2	0.3469100	2	18	60	4982	64	78
         3	0.3469600	2	40	76	4947	102	116
         4	0.3470200	2	50	94	4904	89	144
         5	0.3470700	2	82	86	4977	138	168
         6	0.3471100	2	126	106	4950	128	232
         7	0.3471600	2	198	115	4831	149	313
         8	0.3472000	2	230	125	4981	161	355
         9	0.3472500	2	248	138	4931	175	386
        10	0.3473000	2	289	171	4926	274	460
        11	0.3473600	2	320	190	5011	325	510
        12	0.3474100	2	301	220	4832	335	521
        13	0.3474600	2	284	232	4923	394	516
        14	0.3475000	2	264	220	4877	354	484
        15	0.3475600	2	215	191	5012	342	406
        16	0.3476000	2	185	239	4957	275	424
        17	0.3476600	2	174	229	4869	202	403
        18	0.3477000	2	146	152	4770	165	298
        19	0.3477600	2	68	139	4927	144	207
        20	0.3478000	2	63	109	4954	110	172
        21	0.3478500	2	31	107	4855	104	138
        22	0.3479100	2	14	104	4986	100	118
        23	0.3479600	2	15	71	4859	78	86
        24	0.3480100	2	13	54	4894	69	67
        25	0.3480500	2	6	46	4928	60	52
        26	0.3481200	2	7	47	4801	61	54
        27	0.3481400	2	2	36	4837	58	38
*stopped by user: 21/10/2025 09:54:50
