*Begin rocking: 23/06/2025 17:11:35
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-2.9498100	2	593	1832	2272	314	2425
         1	-2.9497600	2	619	2385	2191	551	3004
         2	-2.9497000	2	902	2615	2368	797	3517
         3	-2.9496600	2	1292	2781	2319	1420	4073
         4	-2.9496000	2	1289	3226	2210	2310	4515
         5	-2.9495500	2	1839	2996	2277	3025	4835
         6	-2.9494800	2	2184	3162	2230	3799	5346
         7	-2.9494500	2	1496	3737	2231	3892	5233
         8	-2.9494100	2	1611	3695	2295	3900	5306
         9	-2.9493600	2	1968	3066	2352	3853	5034
        10	-2.9493100	2	1392	3317	2437	3218	4709
        11	-2.9492500	2	1554	2763	2524	2369	4317
        12	-2.9492000	2	1283	2675	2389	1555	3958
        13	-2.9491500	2	888	2628	2398	921	3516
        14	-2.9491000	2	840	2181	2454	604	3021
        15	-2.9490500	2	615	1874	2410	393	2489
        16	-2.9490000	2	399	1534	2472	285	1933
        17	-2.9489500	2	330	1445	2523	222	1775
        18	-2.9489100	2	238	1242	2409	172	1480
        19	-2.9488400	2	199	1007	2503	114	1206
        20	-2.9488100	2	138	939	2452	101	1077
        21	-2.9487500	2	102	859	2442	90	961
*stopped by user: 23/06/2025 17:13:06
