*Begin rocking: 24/09/2025 19:05:31
*Points: 0
*
*notes: 
*Rho-Axis: -1.600
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2096000	2	110	799	4422	14	909
         1	-0.2095600	2	163	986	4501	23	1149
         2	-0.2095100	2	198	1028	4478	28	1226
         3	-0.2094600	2	341	1259	4516	40	1600
         4	-0.2093900	2	580	1372	4445	65	1952
         5	-0.2093600	2	1020	1525	4403	139	2545
         6	-0.2092900	2	1577	1602	4351	407	3179
         7	-0.2092500	2	2101	1754	4471	1002	3855
         8	-0.2092000	2	2482	1744	4494	1930	4226
         9	-0.2091400	2	2826	1702	4457	3627	4528
        10	-0.2091100	2	2801	1676	4493	3911	4477
        11	-0.2090600	2	3148	1447	4410	4207	4595
        12	-0.2090000	2	2835	1480	4430	4146	4315
        13	-0.2089500	2	2450	1672	4447	3585	4122
        14	-0.2089100	2	1966	1763	4407	2637	3729
        15	-0.2088600	2	1764	1831	4345	1421	3595
        16	-0.2088100	2	1277	1793	4326	606	3070
        17	-0.2087600	2	971	1625	4340	293	2596
        18	-0.2087000	2	578	1450	4371	121	2028
        19	-0.2086600	2	363	1388	4397	72	1751
        20	-0.2086100	2	246	1111	4570	43	1357
        21	-0.2085600	2	171	1037	4450	27	1208
        22	-0.2085100	2	108	862	4415	17	970
        23	-0.2084600	2	79	747	4462	20	826
        24	-0.2084100	2	63	656	4289	15	719
        25	-0.2083500	2	49	578	4559	12	627
        26	-0.2083000	2	45	528	4392	10	573
        27	-0.2082500	2	37	466	4394	15	503
        28	-0.2082000	2	25	391	4454	11	416
        29	-0.2081500	2	26	378	4446	9	404
        30	-0.2081000	2	13	305	4498	6	318
        31	-0.2080600	2	18	313	4472	10	331
        32	-0.2080000	2	16	252	4299	7	268
        33	-0.2079500	2	13	240	4420	4	253
        34	-0.2079000	2	15	220	4436	5	235
        35	-0.2078500	2	5	215	4409	3	220
        36	-0.2078000	2	7	213	4379	7	220
        37	-0.2077500	2	10	178	4385	5	188
        38	-0.2077000	2	9	166	4451	4	175
        39	-0.2076500	2	11	163	4444	4	174
        40	-0.2075900	2	7	154	4471	5	161
        41	-0.2075500	2	3	149	4322	5	152
        42	-0.2075000	2	4	123	4378	5	127
        43	-0.2074500	2	3	116	4349	2	119
        44	-0.2074000	2	5	120	4468	3	125
        45	-0.2073500	2	3	95	4500	5	98
        46	-0.2073000	2	2	112	4405	1	114
        47	-0.2072400	2	4	117	4469	2	121
        48	-0.2072000	2	6	101	4436	3	107
        49	-0.2071400	2	4	81	4461	3	85
*stopped by user: 24/09/2025 19:08:55
