*Begin rocking: 19/06/2025 18:56:51
*Points: 0
*
*notes: 
*Rho-Axis: -0.950
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6892000	2	16	159	5108	28	175
         1	-1.6891500	2	14	201	4996	35	215
         2	-1.6890800	2	24	223	5039	35	247
         3	-1.6890600	2	18	205	5028	32	223
         4	-1.6889900	2	15	226	4934	48	241
         5	-1.6889400	2	23	267	5088	32	290
         6	-1.6889100	2	30	233	4900	48	263
         7	-1.6888600	2	26	304	5085	45	330
         8	-1.6887900	2	30	329	4865	51	359
         9	-1.6887400	2	47	362	5080	48	409
        10	-1.6887000	2	30	394	4882	57	424
        11	-1.6886600	2	59	387	5033	65	446
        12	-1.6886000	2	54	448	4994	65	502
        13	-1.6885500	2	71	519	5002	66	590
        14	-1.6885100	2	83	592	4998	95	675
        15	-1.6884400	2	129	699	5043	127	828
        16	-1.6883900	2	176	823	5094	197	999
        17	-1.6883600	2	197	851	4984	338	1048
        18	-1.6882900	2	223	1001	4948	226	1224
        19	-1.6882300	2	218	1078	4915	194	1296
        20	-1.6882100	2	257	1178	4922	214	1435
        21	-1.6881400	2	354	1207	4887	250	1561
        22	-1.6880900	2	538	1417	4919	333	1955
        23	-1.6880500	2	800	1600	5036	448	2400
        24	-1.6879900	2	758	2011	5089	650	2769
        25	-1.6879500	2	1134	2167	5040	982	3301
        26	-1.6878800	2	1529	2196	4960	1627	3725
        27	-1.6878600	2	1559	2340	4947	2110	3899
        28	-1.6878000	2	1652	2754	5014	3054	4406
        29	-1.6877500	2	1822	2892	4927	3631	4714
        30	-1.6877000	2	1698	3088	4975	3870	4786
        31	-1.6876400	2	2325	2643	5117	3807	4968
        32	-1.6875900	2	1704	2962	4985	3778	4666
        33	-1.6875400	2	1974	2550	5164	3271	4524
        34	-1.6875100	2	1747	2492	5168	2763	4239
        35	-1.6874400	2	1458	2272	5052	1710	3730
        36	-1.6873900	2	1117	2352	5015	1139	3469
        37	-1.6873500	2	875	1991	5068	712	2866
        38	-1.6872900	2	647	1746	5031	503	2393
        39	-1.6872500	2	494	1456	5084	347	1950
        40	-1.6872000	2	298	1333	5132	295	1631
        41	-1.6871400	2	253	1074	5051	226	1327
        42	-1.6870900	2	208	947	4998	192	1155
        43	-1.6870500	2	157	918	5012	147	1075
        44	-1.6870000	2	123	767	5070	140	890
        45	-1.6869600	2	114	687	5060	111	801
        46	-1.6868900	2	75	613	5008	107	688
        47	-1.6868400	2	79	558	5239	68	637
        48	-1.6868000	2	65	524	5036	72	589
        49	-1.6867400	2	57	447	5052	70	504
        50	-1.6866900	2	53	412	5139	68	465
*stopped by user: 19/06/2025 19:00:33
