*Begin rocking: 26/09/2025 08:21:43
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8621500	2	1	234	4458	45	235
         1	-1.8621100	2	0	232	4436	79	232
         2	-1.8620700	2	0	271	4461	109	271
         3	-1.8620100	2	1	284	4698	199	285
         4	-1.8619700	2	2	294	4555	239	296
         5	-1.8619200	2	2	336	4462	302	338
         6	-1.8618700	2	0	369	4692	362	369
         7	-1.8618200	2	1	345	4561	429	346
         8	-1.8617800	2	0	293	4566	352	293
         9	-1.8617400	2	0	267	4577	375	267
        10	-1.8616800	2	1	285	4632	325	286
        11	-1.8616300	2	0	282	4622	241	282
        12	-1.8615800	2	0	273	4461	159	273
*stopped by user: 26/09/2025 08:22:33
