*Begin rocking: 19/06/2025 22:14:36
*Points: 0
*
*notes: 
*Rho-Axis: -1.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6718000	2	44	40	3851	537	84
         1	-1.6717500	2	72	43	3862	691	115
         2	-1.6716900	2	78	45	3812	764	123
         3	-1.6716500	2	126	45	3831	944	171
         4	-1.6716000	2	167	90	3742	1141	257
         5	-1.6715500	2	267	154	3734	1358	421
         6	-1.6714900	2	257	136	3809	1388	393
         7	-1.6714500	2	212	83	3762	1521	295
         8	-1.6713900	2	325	110	3771	1693	435
         9	-1.6713500	2	453	170	3792	2001	623
        10	-1.6713000	2	596	223	3817	2154	819
        11	-1.6712400	2	894	407	3836	2502	1301
        12	-1.6711900	2	1262	672	3801	2812	1934
        13	-1.6711400	2	1576	1045	3804	3325	2621
        14	-1.6711000	2	1981	1444	3825	3475	3425
        15	-1.6710600	2	2296	1785	3752	4153	4081
        16	-1.6709800	2	2707	2526	3848	4776	5233
        17	-1.6709400	2	2771	2491	3791	4988	5262
        18	-1.6709000	2	2679	2492	3651	5208	5171
        19	-1.6708400	2	2395	2129	3770	5270	4524
        20	-1.6707900	2	2404	1925	3766	5214	4329
        21	-1.6707500	2	1984	1444	3766	4977	3428
        22	-1.6706900	2	1696	1091	3813	4370	2787
        23	-1.6706400	2	1283	617	3817	3662	1900
        24	-1.6705900	2	994	401	3756	3082	1395
        25	-1.6705500	2	726	240	3906	2606	966
        26	-1.6705000	2	479	157	3820	2217	636
        27	-1.6704500	2	396	108	2700	1927	504
        28	-1.6704100	2	285	77	2710	1655	362
        29	-1.6703400	2	211	54	2833	1397	265
        30	-1.6702900	2	141	50	2720	1266	191
        31	-1.6702500	2	131	46	2669	1112	177
        32	-1.6701900	2	100	34	2623	854	134
        33	-1.6701500	2	84	30	2666	855	114
        34	-1.6701000	2	63	32	2714	772	95
        35	-1.6700400	2	54	22	2715	644	76
        36	-1.6700000	2	37	13	2638	572	50
        37	-1.6699500	2	45	14	2685	543	59
        38	-1.6699000	2	33	19	2599	510	52
        39	-1.6698400	2	36	18	2634	431	54
        40	-1.6697900	2	29	12	2714	415	41
        41	-1.6697500	2	28	9	2600	369	37
        42	-1.6696900	2	21	17	2644	341	38
        43	-1.6696500	2	18	7	2728	323	25
*stopped by user: 19/06/2025 22:17:27
