*Begin rocking: 06/10/2025 11:32:49
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3483600	2	72	36	4620	316	108
         1	0.3484000	2	106	66	4694	445	172
         2	0.3484600	2	102	48	4652	476	150
         3	0.3485100	2	71	17	4674	467	88
         4	0.3485500	2	61	22	4615	511	83
         5	0.3486100	2	68	23	4641	598	91
         6	0.3486600	2	135	33	4708	694	168
         7	0.3487000	2	187	39	4623	860	226
         8	0.3487500	2	247	95	4693	1012	342
         9	0.3488100	2	401	159	4729	1362	560
        10	0.3488600	2	475	294	4583	1803	769
        11	0.3489100	2	666	440	4573	2086	1106
        12	0.3489600	2	696	586	4767	2434	1282
        13	0.3490000	2	814	776	4692	2654	1590
        14	0.3490600	2	912	882	4648	2831	1794
        15	0.3491100	2	925	898	4670	2729	1823
        16	0.3491600	2	884	770	4747	2376	1654
        17	0.3492000	2	827	662	4720	1961	1489
        18	0.3492500	2	716	447	4654	1512	1163
        19	0.3493100	2	515	263	4662	1064	778
        20	0.3493600	2	438	133	4620	940	571
        21	0.3494200	2	264	58	4595	734	322
        22	0.3494500	2	166	38	4737	662	204
        23	0.3495000	2	100	18	4740	594	118
        24	0.3495500	2	63	10	4736	504	73
*stopped by user: 06/10/2025 11:34:35
