*Begin rocking: 09/10/2025 11:03:41
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3472900	2	15	64	6280	90	79
         1	0.3473400	2	19	62	6098	91	81
         2	0.3473900	2	18	66	6156	72	84
         3	0.3474400	2	26	50	6266	94	76
         4	0.3475000	2	27	76	6154	107	103
         5	0.3475500	2	45	82	6194	112	127
         6	0.3475900	2	78	72	6263	133	150
         7	0.3476400	2	99	71	6152	148	170
         8	0.3477000	2	179	81	6033	169	260
         9	0.3477500	2	263	98	6110	188	361
        10	0.3478000	2	313	117	6253	257	430
        11	0.3478500	2	341	114	6128	299	455
        12	0.3479000	2	392	142	6150	328	534
        13	0.3479500	2	468	138	6187	315	606
        14	0.3479900	2	414	149	6197	330	563
        15	0.3480400	2	395	185	6248	306	580
        16	0.3481000	2	369	153	6157	237	522
        17	0.3481500	2	302	140	6209	160	442
        18	0.3482000	2	236	127	6305	139	363
        19	0.3482400	2	143	136	6171	120	279
        20	0.3483100	2	97	99	6075	116	196
        21	0.3483500	2	59	103	6089	111	162
        22	0.3484000	2	34	99	6224	119	133
        23	0.3484600	2	26	77	6209	92	103
        24	0.3485100	2	10	50	6241	76	60
        25	0.3485500	2	7	59	6088	67	66
        26	0.3486000	2	7	38	6071	52	45
        27	0.3486600	2	4	50	6379	65	54
*stopped by user: 09/10/2025 11:05:33
