*Begin rocking: 19/06/2025 15:09:54
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3585000	2	5	19	2367	41	24
         1	-1.3585500	2	8	29	2276	39	37
         2	-1.3586000	2	5	21	2416	35	26
         3	-1.3586600	2	9	26	2359	54	35
         4	-1.3587000	2	7	34	2345	46	41
         5	-1.3587500	2	9	39	2396	60	48
         6	-1.3588000	2	11	45	2404	76	56
         7	-1.3588600	2	13	42	2408	87	55
         8	-1.3589100	2	11	45	2279	82	56
         9	-1.3589500	2	24	47	2320	85	71
        10	-1.3590000	2	27	56	2371	94	83
        11	-1.3590600	2	22	57	2219	90	79
        12	-1.3591100	2	31	68	2287	137	99
        13	-1.3591500	2	41	81	2452	144	122
        14	-1.3592100	2	60	106	2359	147	166
        15	-1.3592600	2	72	107	2382	174	179
        16	-1.3593000	2	94	125	2391	177	219
        17	-1.3593500	2	136	177	2369	215	313
        18	-1.3594100	2	195	202	2308	270	397
        19	-1.3594500	2	248	275	2446	289	523
        20	-1.3595100	2	296	341	2316	314	637
        21	-1.3595400	2	373	426	2283	388	799
        22	-1.3596100	2	398	551	2236	428	949
        23	-1.3596300	2	415	565	2352	515	980
        24	-1.3597100	2	471	711	2325	559	1182
        25	-1.3597400	2	493	685	2301	601	1178
        26	-1.3598000	2	452	642	2323	579	1094
        27	-1.3598500	2	435	587	2210	567	1022
        28	-1.3599100	2	378	488	2308	570	866
        29	-1.3599600	2	326	413	2328	446	739
        30	-1.3600000	2	287	359	2292	366	646
        31	-1.3600700	2	211	270	2524	359	481
        32	-1.3601100	2	179	182	2328	260	361
        33	-1.3601600	2	114	144	2367	265	258
        34	-1.3602000	2	98	144	2218	208	242
        35	-1.3602600	2	73	121	2351	174	194
        36	-1.3603000	2	54	105	2332	209	159
        37	-1.3603600	2	55	111	2336	192	166
        38	-1.3604000	2	94	108	2311	159	202
        39	-1.3604500	2	77	91	2344	174	168
        40	-1.3605100	2	27	53	2231	134	80
        41	-1.3605500	2	15	45	2376	101	60
        42	-1.3606200	2	15	63	2301	91	78
        43	-1.3606500	2	12	50	2345	87	62
        44	-1.3607100	2	5	27	2395	74	32
        45	-1.3607600	2	10	29	2209	62	39
        46	-1.3608100	2	11	25	2330	52	36
        47	-1.3608600	2	8	28	2292	46	36
        48	-1.3609200	2	8	24	2375	44	32
        49	-1.3609500	2	9	23	2370	53	32
        50	-1.3610100	2	8	12	2214	37	20
        51	-1.3610700	2	11	25	2312	27	36
        52	-1.3611100	2	5	12	2368	34	17
        53	-1.3611700	2	4	17	2414	33	21
*stopped by user: 19/06/2025 15:13:28
