*Begin rocking: 25/09/2025 08:50:00
*Points: 0
*
*notes: 
*Rho-Axis: -1.050
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.0000000	2	15866	2	4596	2	15868
         1	0.0000500	2	15937	4	4495	0	15941
         2	0.0001000	2	15868	0	4623	1	15868
         3	0.0001400	2	15693	2	4571	0	15695
         4	0.0001900	2	15585	3	4666	0	15588
         5	0.0002400	2	15695	3	4524	0	15698
         6	0.0003000	2	15701	7	4561	0	15708
         7	0.0003600	2	15633	5	4560	0	15638
         8	0.0003900	2	15710	4	4468	0	15714
         9	0.0004500	2	15691	3	4596	1	15694
        10	0.0004900	2	15797	4	4588	1	15801
        11	0.0005500	2	15669	5	4624	0	15674
        12	0.0006200	2	15927	1	4514	0	15928
*stopped by user: 25/09/2025 08:50:53
