*Begin rocking: 23/09/2025 23:10:10
*Points: 0
*
*notes: 
*Rho-Axis: -1.670
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.0558300	2	1	0	4319	1	1
         1	-0.0557800	2	3	2	4440	6	5
         2	-0.0557200	2	2	0	4431	4	2
         3	-0.0556700	2	6	1	4311	10	7
         4	-0.0556300	2	1	5	4290	5	6
         5	-0.0555700	2	4	2	4440	2	6
         6	-0.0555400	2	1	0	4345	11	1
         7	-0.0554800	2	4	1	4396	6	5
         8	-0.0554300	2	6	1	4459	5	7
         9	-0.0553700	2	7	5	4329	7	12
        10	-0.0553400	2	9	2	4387	5	11
        11	-0.0552800	2	11	5	4408	8	16
        12	-0.0552400	2	11	2	4428	5	13
        13	-0.0551700	2	5	1	4393	2	6
        14	-0.0551200	2	13	3	4429	12	16
        15	-0.0550900	2	22	2	4394	8	24
        16	-0.0550300	2	35	5	4329	7	40
        17	-0.0549800	2	33	6	4411	14	39
        18	-0.0549200	2	39	12	4344	10	51
        19	-0.0548800	2	70	4	4342	9	74
        20	-0.0548100	2	104	22	4423	25	126
        21	-0.0547700	2	144	37	4403	37	181
        22	-0.0547300	2	219	53	4472	59	272
        23	-0.0546800	2	307	68	4467	81	375
        24	-0.0546300	2	428	187	4478	219	615
        25	-0.0545700	2	688	408	4385	549	1096
        26	-0.0545400	2	761	543	4407	978	1304
        27	-0.0544700	2	951	923	4443	2464	1874
        28	-0.0544400	2	1045	1111	4459	3345	2156
        29	-0.0543800	2	1034	1110	4472	4023	2144
        30	-0.0543200	2	1012	1118	4517	4373	2130
        31	-0.0542700	2	975	1138	4381	4372	2113
        32	-0.0542300	2	940	863	4425	3935	1803
        33	-0.0541800	2	821	736	4422	3314	1557
        34	-0.0541200	2	773	450	4329	1935	1223
        35	-0.0540700	2	650	312	4413	1090	962
        36	-0.0540300	2	506	198	4393	619	704
        37	-0.0539800	2	370	100	4398	261	470
        38	-0.0539300	2	246	40	4469	88	286
        39	-0.0538800	2	186	26	4405	64	212
        40	-0.0538300	2	112	22	4437	31	134
        41	-0.0537700	2	85	11	4429	31	96
        42	-0.0537300	2	59	14	4404	21	73
*stopped by user: 23/09/2025 23:13:00
