*Begin rocking: 22/09/2025 17:58:19
*Points: 0
*
*notes: 
*Rho-Axis: -1.700
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3996300	2	225	70	4578	1925	295
         1	-0.3995700	2	369	146	4605	2379	515
         2	-0.3995300	2	505	281	4532	2890	786
         3	-0.3994600	2	653	462	4439	3546	1115
         4	-0.3994200	2	763	626	4551	4032	1389
         5	-0.3993700	2	984	1034	4566	4967	2018
         6	-0.3993300	2	1134	1294	4499	5459	2428
         7	-0.3992800	2	1116	1354	4433	5584	2470
         8	-0.3992300	2	1158	1403	4482	5582	2561
         9	-0.3991700	2	1058	1347	4594	5558	2405
        10	-0.3991200	2	1001	1181	4455	5259	2182
        11	-0.3990800	2	923	986	4447	4699	1909
        12	-0.3990300	2	796	773	4458	4167	1569
        13	-0.3989700	2	626	448	4576	3555	1074
        14	-0.3989200	2	449	252	4512	2923	701
        15	-0.3988800	2	396	140	4463	2463	536
        16	-0.3988200	2	256	58	4371	1980	314
*stopped by user: 22/09/2025 17:59:27
