*Begin rocking: 07/10/2025 10:50:33
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3474000	2	26	65	6098	128	91
         1	0.3474500	2	15	98	6121	94	113
         2	0.3475000	2	9	96	6017	93	105
         3	0.3475400	2	21	116	5993	94	137
         4	0.3476000	2	23	102	6085	134	125
         5	0.3476500	2	26	127	5980	122	153
         6	0.3477000	2	43	173	6054	172	216
         7	0.3477500	2	61	221	6156	204	282
         8	0.3477900	2	91	290	6125	188	381
         9	0.3478500	2	124	365	6178	233	489
        10	0.3479000	2	174	391	6093	267	565
        11	0.3479500	2	208	454	6100	390	662
        12	0.3480000	2	211	496	6255	445	707
        13	0.3480500	2	265	498	6226	430	763
        14	0.3481000	2	250	412	6219	463	662
        15	0.3481500	2	229	389	6092	346	618
        16	0.3482000	2	237	365	6062	285	602
        17	0.3482600	2	211	278	6139	176	489
        18	0.3483000	2	215	239	6095	132	454
        19	0.3483600	2	140	169	6057	127	309
        20	0.3484000	2	99	152	6101	137	251
        21	0.3484400	2	78	154	6220	134	232
        22	0.3485000	2	36	118	6134	94	154
        23	0.3485500	2	24	76	6226	82	100
        24	0.3486100	2	14	86	6176	75	100
        25	0.3486500	2	9	74	6079	75	83
        26	0.3487000	2	10	66	6162	65	76
        27	0.3487700	2	5	54	6197	65	59
        28	0.3488000	2	1	56	6098	53	57
        29	0.3488500	2	4	42	6109	49	46
        30	0.3489100	2	4	33	6103	44	37
        31	0.3489600	2	0	40	6225	35	40
        32	0.3490100	2	0	28	6159	25	28
        33	0.3490600	2	2	21	6083	18	23
        34	0.3491000	2	1	27	6190	21	28
        35	0.3491500	2	2	19	6241	34	21
        36	0.3492100	2	1	23	6064	32	24
        37	0.3492600	2	1	25	6085	23	26
        38	0.3493000	2	4	14	6191	18	18
        39	0.3493600	2	0	12	6160	14	12
        40	0.3494000	2	2	18	6153	23	20
        41	0.3494600	2	2	11	6067	16	13
        42	0.3495100	2	1	18	6029	23	19
        43	0.3495500	2	1	8	6082	12	9
        44	0.3496100	2	0	11	6092	23	11
        45	0.3496500	2	0	12	6168	14	12
        46	0.3497100	2	0	11	6077	10	11
        47	0.3497600	2	0	9	6089	13	9
        48	0.3498000	2	0	8	6096	15	8
        49	0.3498600	2	0	9	6107	14	9
        50	0.3499100	2	0	9	6121	8	9
        51	0.3499500	2	0	5	6122	17	5
        52	0.3500000	2	0	5	6145	8	5
        53	0.3500500	2	0	4	6084	7	4
        54	0.3501000	2	1	9	5954	6	10
        55	0.3501600	2	0	5	6120	13	5
        56	0.3502000	2	0	4	6120	8	4
        57	0.3502500	2	0	3	6243	5	3
        58	0.3503100	2	0	3	6306	7	3
        59	0.3503500	2	0	3	6192	8	3
        60	0.3504100	2	0	8	6110	6	8
        61	0.3504600	2	0	5	6085	7	5
        62	0.3505000	2	0	10	6108	7	10
        63	0.3505500	2	0	5	6047	2	5
        64	0.3506000	2	0	3	6117	6	3
        65	0.3506400	2	0	6	6226	1	6
        66	0.3507100	2	0	5	6123	4	5
        67	0.3507700	2	0	4	6053	3	4
        68	0.3508000	2	0	5	6158	6	5
        69	0.3508500	2	0	3	6210	4	3
        70	0.3509000	2	0	5	6154	2	5
        71	0.3509500	2	0	3	6157	6	3
        72	0.3510300	2	1	4	6124	5	5
        73	0.3510600	2	0	4	6089	4	4
        74	0.3511000	2	0	4	6153	7	4
        75	0.3511500	2	1	7	6245	2	8
        76	0.3511900	2	0	2	6109	5	2
        77	0.3512500	2	0	6	6199	4	6
        78	0.3513000	2	0	2	6240	7	2
        79	0.3513600	2	1	2	6156	4	3
        80	0.3514000	2	1	3	6118	4	4
        81	0.3514500	2	0	5	6148	1	5
        82	0.3515100	2	0	2	6196	7	2
        83	0.3515500	2	0	2	6082	3	2
        84	0.3516000	2	0	5	6226	1	5
        85	0.3516400	2	1	1	5985	2	2
        86	0.3517100	2	0	5	6123	4	5
        87	0.3517500	2	0	0	6004	4	0
        88	0.3518100	2	0	2	6172	5	2
        89	0.3518500	2	0	1	6090	3	1
        90	0.3519000	2	0	0	6078	3	0
        91	0.3519600	2	0	3	6115	3	3
        92	0.3520000	2	0	2	6146	4	2
        93	0.3520500	2	1	3	6079	3	4
        94	0.3521100	2	1	2	6137	5	3
        95	0.3521500	2	0	1	6235	4	1
        96	0.3522000	2	0	3	6105	2	3
        97	0.3522600	2	1	1	6044	2	2
        98	0.3523100	2	0	4	5999	6	4
*end: 07/10/2025 10:56:55
