*Begin rocking: 23/09/2025 17:04:30
*Points: 0
*
*notes: 
*Rho-Axis: -1.670
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.0553000	2	0	290	4289	447	290
         1	-0.0552600	2	0	362	4534	510	362
         2	-0.0552100	2	0	340	4419	517	340
         3	-0.0551700	2	0	449	4437	546	449
         4	-0.0551100	2	1	481	4368	723	482
         5	-0.0550500	2	0	570	4473	821	570
         6	-0.0550100	2	0	621	4545	948	621
         7	-0.0549500	2	0	747	4539	1087	747
         8	-0.0549100	2	2	815	4548	1249	817
         9	-0.0548600	2	1	1012	4461	1388	1013
        10	-0.0548000	2	6	1227	4571	1766	1233
        11	-0.0547700	2	1	1437	4459	2015	1438
        12	-0.0547200	2	1	1707	4394	2263	1708
        13	-0.0546600	2	6	2124	4508	2534	2130
        14	-0.0546000	2	6	2624	4499	2704	2630
        15	-0.0545600	2	12	3012	4539	2803	3024
        16	-0.0545200	2	12	3295	4486	2847	3307
        17	-0.0544500	2	10	3482	4618	2760	3492
        18	-0.0544100	2	7	3446	4473	2731	3453
        19	-0.0543700	2	8	3480	4483	2647	3488
        20	-0.0543100	2	4	3275	4373	2598	3279
        21	-0.0542600	2	1	3028	4462	2574	3029
        22	-0.0542100	2	3	2665	4603	2587	2668
        23	-0.0541500	2	2	2276	4543	2533	2278
        24	-0.0541100	2	0	1955	4477	2400	1955
        25	-0.0540600	2	1	1683	4341	2118	1684
        26	-0.0540000	2	0	1464	4408	1943	1464
        27	-0.0539600	2	1	1190	4495	1736	1191
        28	-0.0539100	2	0	1009	4361	1375	1009
        29	-0.0538600	2	0	827	4453	1185	827
        30	-0.0538100	2	0	755	4615	983	755
        31	-0.0537600	2	0	612	4396	849	612
        32	-0.0537100	2	1	553	4533	800	554
        33	-0.0536600	2	1	522	4591	662	523
        34	-0.0536100	2	0	471	4561	681	471
        35	-0.0535700	2	0	336	4432	559	336
        36	-0.0535100	2	0	358	4476	490	358
*stopped by user: 23/09/2025 17:06:56
