*Begin rocking: 26/09/2025 10:30:26
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8621800	5	1	3	11376	67	4
         1	-1.8621400	5	3	5	11620	81	8
         2	-1.8620900	5	2	1	11602	99	3
         3	-1.8620300	5	4	5	11261	93	9
         4	-1.8619800	5	4	1	11400	118	5
         5	-1.8619400	5	5	2	11526	123	7
         6	-1.8618800	5	7	3	11505	149	10
         7	-1.8618300	5	5	3	11492	178	8
         8	-1.8617900	5	21	6	11414	189	27
         9	-1.8617300	5	34	28	11416	260	62
        10	-1.8616900	5	65	46	11703	314	111
        11	-1.8616300	5	48	29	11376	369	77
        12	-1.8615900	5	43	18	11612	348	61
        13	-1.8615300	5	54	10	11690	366	64
        14	-1.8614800	5	80	10	11484	389	90
        15	-1.8614400	5	129	34	11526	538	163
        16	-1.8613900	5	167	54	11372	619	221
        17	-1.8613400	5	258	96	11550	748	354
        18	-1.8612700	5	357	150	11314	895	507
        19	-1.8612300	5	463	305	11412	1117	768
        20	-1.8611800	5	530	412	11563	1282	942
        21	-1.8611400	5	606	551	11249	1387	1157
        22	-1.8610800	5	756	694	11484	1419	1450
        23	-1.8610300	5	802	776	11361	1434	1578
        24	-1.8609800	5	786	761	11486	1375	1547
        25	-1.8609300	5	812	702	11433	1164	1514
        26	-1.8608900	5	748	545	11311	1117	1293
        27	-1.8608400	5	658	509	11500	882	1167
        28	-1.8607900	5	563	391	11287	740	954
        29	-1.8607300	5	455	247	11425	650	702
        30	-1.8606800	5	400	150	11402	505	550
        31	-1.8606300	5	223	63	11464	424	286
        32	-1.8605800	5	170	42	11451	399	212
        33	-1.8605400	5	118	25	11351	334	143
        34	-1.8604800	5	72	18	11386	322	90
        35	-1.8604400	5	46	12	11352	255	58
        36	-1.8603700	5	40	3	11405	232	43
        37	-1.8603300	5	32	6	11409	216	38
        38	-1.8602800	5	18	2	11644	211	20
*stopped by user: 26/09/2025 10:35:05
