*Begin rocking: 27/06/2025 16:24:06
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0021000	2	7	6	2533	20	13
         1	-1.0020500	2	14	4	2485	15	18
         2	-1.0020000	2	14	3	2583	11	17
         3	-1.0019500	2	18	9	2496	25	27
         4	-1.0019000	2	17	11	2559	24	28
         5	-1.0018400	2	15	13	2539	19	28
         6	-1.0018000	2	19	14	2630	37	33
         7	-1.0017700	2	40	5	2563	34	45
         8	-1.0017100	2	59	28	2532	55	87
         9	-1.0016500	2	81	50	2495	98	131
        10	-1.0016100	2	111	50	2570	120	161
        11	-1.0015500	2	98	32	2579	72	130
        12	-1.0014900	2	106	43	2557	89	149
        13	-1.0014600	2	122	45	2653	80	167
        14	-1.0014000	2	186	70	2609	133	256
        15	-1.0013500	2	229	94	2607	178	323
        16	-1.0013000	2	338	141	2527	282	479
        17	-1.0012400	2	398	242	2493	504	640
        18	-1.0012000	2	499	302	2518	720	801
        19	-1.0011600	2	627	361	2580	1031	988
        20	-1.0011000	2	666	471	2696	1302	1137
        21	-1.0010500	2	759	460	2642	1577	1219
        22	-1.0010000	2	794	500	2572	1612	1294
        23	-1.0009600	2	764	474	2569	1622	1238
        24	-1.0009100	2	696	394	2772	1516	1090
        25	-1.0008400	2	612	326	2630	1228	938
        26	-1.0008100	2	552	272	2676	947	824
        27	-1.0007600	2	465	175	2612	654	640
        28	-1.0007000	2	337	129	2594	415	466
        29	-1.0006500	2	269	68	2469	248	337
        30	-1.0006000	2	170	49	2646	162	219
        31	-1.0005600	2	145	32	2644	96	177
        32	-1.0005000	2	101	34	2552	84	135
        33	-1.0004600	2	72	31	2594	62	103
        34	-1.0004000	2	54	11	2526	59	65
        35	-1.0003500	2	40	13	2709	54	53
        36	-1.0003000	2	37	10	2659	41	47
        37	-1.0002500	2	35	11	2655	32	46
        38	-1.0002000	2	19	9	2609	28	28
        39	-1.0001600	2	23	9	2595	32	32
        40	-1.0001000	2	14	4	2585	22	18
        41	-1.0000500	2	18	4	2646	18	22
        42	-1.0000000	2	13	5	2581	12	18
*stopped by user: 27/06/2025 16:27:07
