*Begin rocking: 25/09/2025 09:01:35
*Points: 0
*
*notes: 
*Rho-Axis: -1.130
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.0083400	2	13819	481	4701	7	14300
         1	0.0084000	2	13393	569	4581	9	13962
         2	0.0084500	2	12982	580	4471	28	13562
         3	0.0084900	2	12156	777	4576	30	12933
         4	0.0085400	2	11462	922	4458	52	12384
         5	0.0085900	2	10328	1165	4522	167	11493
         6	0.0086500	2	9034	1341	4559	459	10375
         7	0.0087000	2	7518	1527	4519	1183	9045
         8	0.0087400	2	6686	1610	4588	1613	8296
         9	0.0088000	2	6502	1590	4590	1785	8092
        10	0.0088400	2	6617	1451	4612	1796	8068
        11	0.0089000	2	7128	1478	4531	1828	8606
        12	0.0089400	2	7970	1398	4635	1605	9368
        13	0.0090000	2	9276	1298	4511	935	10574
        14	0.0090500	2	10430	1132	4551	414	11562
*stopped by user: 25/09/2025 09:02:39
