*Begin rocking: 20/06/2025 18:42:51
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2007900	2	0	811	2842	83	811
         1	-0.2007500	2	1	682	2889	74	683
         2	-0.2006900	2	0	619	3021	70	619
         3	-0.2006300	2	0	561	2876	53	561
         4	-0.2005900	2	0	500	2923	49	500
         5	-0.2005600	2	0	421	3023	38	421
         6	-0.2005000	2	0	412	2980	44	412
         7	-0.2004600	2	0	394	2984	37	394
         8	-0.2004000	2	0	318	2936	42	318
         9	-0.2003500	2	0	302	2916	38	302
        10	-0.2003000	2	2	267	2932	26	269
        11	-0.2002300	2	0	255	2965	25	255
        12	-0.2002000	2	1	260	2953	24	261
        13	-0.2001500	2	0	223	2967	27	223
        14	-0.2001000	2	0	198	2910	24	198
*stopped by user: 20/06/2025 18:44:51
