*Begin rocking: 06/10/2025 16:43:36
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3464000	2	0	51	4571	54	51
         1	0.3464400	2	0	50	4511	73	50
         2	0.3464900	2	0	74	4675	97	74
         3	0.3465300	2	0	69	4618	60	69
         4	0.3465800	2	0	96	4664	83	96
         5	0.3466400	2	0	89	4561	99	89
         6	0.3466800	2	0	97	4659	112	97
         7	0.3467400	2	1	118	4590	126	119
         8	0.3467900	2	1	131	4615	156	132
         9	0.3468300	2	0	124	4743	197	124
        10	0.3468900	2	0	121	4639	294	121
        11	0.3469400	2	0	141	4608	363	141
        12	0.3469800	2	0	155	4606	416	155
        13	0.3470300	2	0	175	4499	428	175
        14	0.3470900	2	0	178	4650	470	178
        15	0.3471400	2	1	212	4753	494	213
        16	0.3471900	2	0	221	4739	452	221
        17	0.3472300	2	1	219	4474	414	220
        18	0.3472800	2	0	195	4747	344	195
        19	0.3473400	2	1	193	4681	290	194
        20	0.3473900	2	0	196	4593	220	196
        21	0.3474300	2	0	164	4725	170	164
        22	0.3474900	2	1	146	4639	148	147
        23	0.3475400	2	0	122	4506	103	122
        24	0.3475800	2	0	102	4565	116	102
        25	0.3476400	2	0	75	4515	87	75
        26	0.3476900	2	1	74	4601	65	75
*stopped by user: 06/10/2025 16:45:32
