*Begin rocking: 01/10/2025 11:28:49
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8818000	5	48	188	11588	9	236
         1	-0.8817600	5	59	216	11660	21	275
         2	-0.8817000	5	115	238	11653	32	353
         3	-0.8816500	5	135	289	11478	59	424
         4	-0.8816000	5	190	262	11386	104	452
         5	-0.8815600	5	239	308	11522	182	547
         6	-0.8815100	5	274	273	11457	208	547
         7	-0.8814500	5	356	313	11363	392	669
         8	-0.8814100	5	384	302	11485	428	686
         9	-0.8813600	5	409	322	11338	523	731
        10	-0.8813000	5	509	312	11467	515	821
        11	-0.8812600	5	454	335	11515	503	789
        12	-0.8812000	5	459	327	11503	467	786
        13	-0.8811500	5	428	329	11595	506	757
        14	-0.8810900	5	408	272	11403	471	680
        15	-0.8810600	5	393	307	11363	358	700
        16	-0.8810000	5	292	282	11542	322	574
        17	-0.8809600	5	240	295	11402	208	535
        18	-0.8809000	5	262	260	11558	151	522
        19	-0.8808500	5	172	244	11441	102	416
        20	-0.8808000	5	117	238	11511	52	355
        21	-0.8807500	5	78	211	11268	37	289
        22	-0.8807000	5	53	196	11269	22	249
        23	-0.8806500	5	25	167	11366	7	192
        24	-0.8806000	5	22	129	11312	8	151
        25	-0.8805500	5	11	146	11400	4	157
        26	-0.8804900	5	15	104	11598	11	119
        27	-0.8804600	5	10	111	11504	6	121
        28	-0.8804000	5	4	100	11516	6	104
        29	-0.8803600	5	5	71	11369	2	76
        30	-0.8803000	5	5	64	11475	4	69
        31	-0.8802500	5	2	62	11560	3	64
        32	-0.8802000	5	1	59	11352	9	60
*stopped by user: 01/10/2025 11:32:51
