*Begin rocking: 09/10/2025 11:24:15
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3473000	2	15	73	6087	106	88
         1	0.3473500	2	18	72	6337	88	90
         2	0.3474000	2	22	71	6198	111	93
         3	0.3474500	2	29	91	6151	113	120
         4	0.3475000	2	51	117	6064	133	168
         5	0.3475400	2	69	124	6268	131	193
         6	0.3476000	2	91	193	6162	138	284
         7	0.3476500	2	96	254	6064	154	350
         8	0.3477000	2	120	312	6086	206	432
         9	0.3477400	2	97	357	6180	325	454
        10	0.3477900	2	118	433	6286	355	551
        11	0.3478400	2	112	417	6099	354	529
        12	0.3479000	2	94	459	6218	339	553
        13	0.3479500	2	75	439	6194	312	514
        14	0.3480000	2	65	358	6118	292	423
        15	0.3480400	2	49	351	6117	171	400
        16	0.3481000	2	48	293	6120	151	341
        17	0.3481500	2	30	224	6169	137	254
        18	0.3482000	2	22	181	6200	133	203
        19	0.3482500	2	19	129	6037	103	148
        20	0.3483100	2	13	98	6080	92	111
        21	0.3483600	2	12	84	6161	87	96
        22	0.3484000	2	6	65	6225	66	71
        23	0.3484500	2	7	51	6184	57	58
        24	0.3485100	2	5	50	6199	65	55
        25	0.3485400	2	7	42	6148	65	49
        26	0.3486000	2	1	35	6094	40	36
        27	0.3486600	2	4	38	6013	37	42
        28	0.3487100	2	2	33	6185	35	35
        29	0.3487600	2	1	30	6138	33	31
        30	0.3488000	2	1	21	6114	23	22
        31	0.3488700	2	3	18	6012	26	21
*stopped by user: 09/10/2025 11:26:25
