*Begin rocking: 13/10/2025 20:06:56
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468000	2	9	84	6366	83	93
         1	0.3468500	2	18	78	6298	127	96
         2	0.3468900	2	14	98	6188	133	112
         3	0.3469500	2	17	87	6194	128	104
         4	0.3470000	2	21	99	6178	138	120
         5	0.3470500	2	31	123	6277	141	154
         6	0.3471000	2	36	99	6234	156	135
         7	0.3471600	2	82	125	6377	193	207
         8	0.3472000	2	147	147	6310	216	294
         9	0.3472500	2	220	153	6152	231	373
        10	0.3473000	2	340	144	6314	314	484
        11	0.3473500	2	334	169	6304	399	503
        12	0.3474000	2	388	182	6295	531	570
        13	0.3474500	2	448	181	6244	658	629
        14	0.3475000	2	410	172	6246	757	582
        15	0.3475500	2	394	156	6164	748	550
        16	0.3476000	2	295	163	6038	795	458
        17	0.3476500	2	281	135	6351	704	416
        18	0.3477000	2	252	143	6396	603	395
        19	0.3477600	2	178	138	6374	385	316
        20	0.3478000	2	130	130	6254	320	260
        21	0.3478500	2	97	134	6361	233	231
        22	0.3479000	2	53	113	6264	192	166
        23	0.3479600	2	25	109	6095	156	134
        24	0.3480000	2	26	94	6285	144	120
        25	0.3480500	2	12	87	6254	111	99
        26	0.3481000	2	10	66	6290	81	76
        27	0.3481500	2	19	62	6177	87	81
*stopped by user: 13/10/2025 20:08:50
