*Begin rocking: 23/10/2025 16:02:30
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3466500	2	8	88	4996	121	96
         1	0.3467000	2	15	115	5020	119	130
         2	0.3467500	2	15	112	4921	169	127
         3	0.3468000	2	25	132	4953	221	157
         4	0.3468400	2	48	157	4942	289	205
         5	0.3469000	2	52	155	4910	399	207
         6	0.3469500	2	62	187	4908	492	249
         7	0.3470000	2	85	165	4974	653	250
         8	0.3470300	2	83	162	5086	698	245
         9	0.3470900	2	106	161	5061	835	267
        10	0.3471500	2	125	151	5112	828	276
        11	0.3472000	2	112	143	4890	824	255
        12	0.3472600	2	82	178	5040	764	260
        13	0.3473000	2	72	161	5004	645	233
        14	0.3473500	2	58	152	5064	471	210
        15	0.3474100	2	35	158	5078	322	193
        16	0.3474500	2	26	149	4973	252	175
        17	0.3475000	2	18	128	4931	189	146
        18	0.3475500	2	14	106	4965	153	120
        19	0.3476100	2	7	61	4974	135	68
        20	0.3476600	2	6	54	5197	121	60
        21	0.3477000	2	7	55	5137	82	62
        22	0.3477500	2	6	64	5232	73	70
        23	0.3478100	2	4	42	5081	61	46
        24	0.3478500	2	2	40	5037	56	42
        25	0.3478900	2	1	34	5099	47	35
        26	0.3479600	2	3	28	5116	36	31
        27	0.3480000	2	3	23	5240	35	26
        28	0.3480600	2	0	28	5273	29	28
        29	0.3481100	2	0	21	5238	26	21
        30	0.3481600	2	0	28	5098	34	28
*stopped by user: 23/10/2025 16:04:41
