*Begin rocking: 20/06/2025 16:28:02
*Points: 0
*
*notes: 
*Rho-Axis: -0.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2030000	2	3	56	5663	3	59
         1	-0.2029400	2	1	58	5538	10	59
         2	-0.2029000	2	3	54	5717	7	57
         3	-0.2028500	2	5	74	5552	7	79
         4	-0.2028000	2	6	64	5552	9	70
         5	-0.2027500	2	5	76	5627	7	81
         6	-0.2027000	2	6	69	5562	7	75
         7	-0.2026400	2	10	83	5632	6	93
         8	-0.2026000	2	8	77	5638	15	85
         9	-0.2025400	2	5	72	5485	9	77
        10	-0.2024900	2	5	65	5582	14	70
        11	-0.2024400	2	6	78	5552	10	84
        12	-0.2023900	2	7	95	5573	9	102
        13	-0.2023400	2	15	90	5578	11	105
        14	-0.2023100	2	6	117	5600	9	123
        15	-0.2022400	2	13	99	5470	9	112
        16	-0.2022000	2	9	100	5580	16	109
        17	-0.2021400	2	7	118	5670	13	125
        18	-0.2020900	2	10	134	5645	16	144
        19	-0.2020400	2	12	115	5548	15	127
        20	-0.2020000	2	7	144	5591	20	151
        21	-0.2019500	2	10	149	5616	5	159
        22	-0.2018900	2	11	164	5545	16	175
        23	-0.2018400	2	14	154	5583	21	168
        24	-0.2018100	2	18	164	5615	11	182
        25	-0.2017600	2	18	160	5690	18	178
        26	-0.2016900	2	19	199	5612	21	218
        27	-0.2016500	2	20	227	5667	22	247
        28	-0.2016000	2	15	211	5552	24	226
        29	-0.2015600	2	28	263	5552	17	291
        30	-0.2015000	2	16	237	5569	26	253
        31	-0.2014500	2	32	290	5598	25	322
        32	-0.2013900	2	36	278	5480	33	314
        33	-0.2013300	2	35	311	5647	36	346
        34	-0.2013100	2	42	348	5643	39	390
        35	-0.2012500	2	43	380	5517	46	423
        36	-0.2012000	2	40	458	5633	38	498
        37	-0.2011500	2	52	464	5485	57	516
        38	-0.2010900	2	76	516	5547	68	592
        39	-0.2010500	2	79	638	5531	76	717
        40	-0.2010000	2	103	712	5541	111	815
        41	-0.2009400	2	186	883	5605	208	1069
        42	-0.2009000	2	212	1017	5544	313	1229
        43	-0.2008400	2	277	1082	5607	233	1359
        44	-0.2008000	2	201	1167	5754	138	1368
        45	-0.2007400	2	326	1213	5572	191	1539
        46	-0.2006900	2	327	1450	5567	221	1777
        47	-0.2006300	2	493	1659	5605	307	2152
        48	-0.2006000	2	662	1989	5504	469	2651
        49	-0.2005400	2	966	2118	5613	733	3084
        50	-0.2005000	2	1095	2436	5661	1043	3531
        51	-0.2004500	2	1414	2676	5583	1810	4090
        52	-0.2004000	2	1552	2826	5475	2657	4378
        53	-0.2003400	2	1699	3047	5484	3326	4746
        54	-0.2003000	2	1832	3023	5560	3555	4855
        55	-0.2002600	2	1849	3258	5536	3768	5107
        56	-0.2001900	2	1857	3120	4892	3633	4977
        57	-0.2001400	2	1620	3054	6531	3425	4674
        58	-0.2001000	2	1494	3030	6566	2821	4524
        59	-0.2000500	2	1346	2765	6527	1982	4111
        60	-0.2000000	2	1013	2499	6584	1193	3512
        61	-0.1999600	2	949	2336	6523	936	3285
        62	-0.1998900	2	704	2032	6535	544	2736
        63	-0.1998400	2	492	1703	6453	313	2195
        64	-0.1997900	2	376	1475	6572	248	1851
        65	-0.1997400	2	263	1251	6685	192	1514
        66	-0.1997000	2	212	1100	6561	149	1312
        67	-0.1996400	2	172	883	6712	119	1055
        68	-0.1995800	2	146	848	6571	93	994
        69	-0.1995400	2	91	742	6550	82	833
        70	-0.1994900	2	80	657	6551	80	737
        71	-0.1994400	2	78	575	6571	62	653
*stopped by user: 20/06/2025 16:32:40
