*Begin rocking: 15/10/2025 13:57:12
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3467900	2	3	46	4842	42	49
         1	0.3468400	2	11	56	4776	74	67
         2	0.3468900	2	11	64	4648	109	75
         3	0.3469400	2	12	61	4803	68	73
         4	0.3470000	2	9	57	4622	91	66
         5	0.3470500	2	21	78	4717	102	99
         6	0.3471000	2	36	75	4791	108	111
         7	0.3471500	2	52	106	4838	127	158
         8	0.3472000	2	76	115	4726	130	191
         9	0.3472500	2	125	137	4769	162	262
        10	0.3473000	2	151	161	4708	167	312
        11	0.3473500	2	181	244	4818	195	425
        12	0.3473900	2	212	237	4902	247	449
        13	0.3474600	2	184	290	4704	322	474
        14	0.3475000	2	212	326	4831	340	538
        15	0.3475500	2	199	345	4756	333	544
        16	0.3476000	2	167	358	4896	328	525
        17	0.3476600	2	150	325	4714	303	475
        18	0.3476900	2	102	257	4731	238	359
        19	0.3477500	2	108	258	4746	163	366
        20	0.3477900	2	77	209	4691	120	286
        21	0.3478500	2	50	156	4667	137	206
        22	0.3479000	2	34	137	4763	101	171
        23	0.3479600	2	23	103	4764	100	126
        24	0.3480000	2	12	104	4802	71	116
*stopped by user: 15/10/2025 13:58:52
