*Begin rocking: 22/10/2025 09:30:35
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468000	2	7	43	4960	119	50
         1	0.3468500	2	8	55	4944	116	63
         2	0.3469100	2	5	68	4854	89	73
         3	0.3469400	2	13	79	5007	116	92
         4	0.3469900	2	7	97	4757	129	104
         5	0.3470400	2	19	89	4881	142	108
         6	0.3471000	2	38	108	4932	170	146
         7	0.3471600	2	68	112	5025	230	180
         8	0.3471900	2	98	118	4837	277	216
         9	0.3472500	2	150	125	4884	379	275
        10	0.3472900	2	137	133	4979	486	270
        11	0.3473500	2	138	132	4845	614	270
        12	0.3474000	2	149	127	4873	691	276
        13	0.3474500	2	168	99	4866	774	267
        14	0.3474900	2	143	142	5040	807	285
        15	0.3475500	2	125	158	5003	822	283
        16	0.3476100	2	87	139	4845	718	226
        17	0.3476500	2	74	127	4944	607	201
        18	0.3477000	2	58	150	4927	420	208
        19	0.3477500	2	37	128	4938	308	165
        20	0.3478000	2	30	119	4980	223	149
        21	0.3478500	2	14	96	4879	162	110
        22	0.3479000	2	8	92	4964	129	100
        23	0.3479500	2	6	66	4936	114	72
        24	0.3480100	2	6	67	5027	74	73
        25	0.3480500	2	7	63	4877	78	70
*stopped by user: 22/10/2025 09:32:18
