*Begin rocking: 25/09/2025 15:35:59
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3987000	2	16	4	4548	5	20
         1	-0.3986400	2	19	5	4528	6	24
         2	-0.3986100	2	20	4	4520	13	24
         3	-0.3985600	2	33	5	4604	12	38
         4	-0.3985100	2	34	9	4553	8	43
         5	-0.3984500	2	47	20	4547	16	67
         6	-0.3984000	2	88	15	4527	27	103
         7	-0.3983600	2	124	27	4714	31	151
         8	-0.3983100	2	165	34	4519	44	199
         9	-0.3982500	2	285	73	4597	87	358
        10	-0.3982100	2	400	183	4499	187	583
        11	-0.3981500	2	556	302	4576	492	858
        12	-0.3981000	2	827	583	4439	1415	1410
        13	-0.3980600	2	942	791	4568	2430	1733
        14	-0.3980000	2	1104	915	4721	3597	2019
        15	-0.3979500	2	1159	1051	4504	3825	2210
        16	-0.3979000	2	1131	1116	4532	3956	2247
        17	-0.3978500	2	1207	956	4575	3830	2163
        18	-0.3977900	2	986	726	4567	3317	1712
        19	-0.3977500	2	892	558	4565	2625	1450
        20	-0.3977000	2	690	390	4483	1393	1080
        21	-0.3976500	2	586	248	4575	652	834
        22	-0.3975900	2	395	121	4469	251	516
        23	-0.3975400	2	297	61	4489	121	358
        24	-0.3975100	2	201	28	4481	72	229
*stopped by user: 25/09/2025 15:37:43
