*Begin rocking: 30/09/2025 10:43:52
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3318600	5	1	50	11590	41	51
         1	-1.3318100	5	2	29	11562	71	31
         2	-1.3317600	5	1	51	11563	54	52
         3	-1.3317200	5	4	60	11659	68	64
         4	-1.3316700	5	4	69	11596	84	73
         5	-1.3316200	5	15	103	11658	101	118
         6	-1.3315600	5	17	117	11566	127	134
         7	-1.3315100	5	20	97	11654	128	117
         8	-1.3314600	5	16	101	11590	150	117
         9	-1.3314200	5	27	122	11646	167	149
        10	-1.3313600	5	36	144	11582	169	180
        11	-1.3313000	5	54	172	11567	216	226
        12	-1.3312600	5	64	158	11393	232	222
        13	-1.3312100	5	87	220	11679	236	307
        14	-1.3311600	5	116	264	11624	285	380
        15	-1.3311100	5	129	303	11451	312	432
        16	-1.3310700	5	148	321	11580	312	469
        17	-1.3310200	5	128	368	11608	323	496
        18	-1.3309600	5	118	389	11746	320	507
        19	-1.3309300	5	118	428	11639	276	546
        20	-1.3308600	5	87	468	11650	300	555
        21	-1.3308100	5	71	373	11478	296	444
        22	-1.3307600	5	65	396	11497	334	461
        23	-1.3307000	5	45	383	11599	260	428
        24	-1.3306500	5	34	347	11478	259	381
        25	-1.3306100	5	36	285	11561	233	321
        26	-1.3305500	5	17	233	11569	197	250
        27	-1.3305100	5	23	196	11384	192	219
        28	-1.3304600	5	12	191	11597	188	203
        29	-1.3304100	5	16	133	11367	171	149
        30	-1.3303600	5	13	132	11644	117	145
        31	-1.3303100	5	9	104	11672	111	113
        32	-1.3302600	5	8	89	11432	107	97
        33	-1.3302100	5	5	79	11475	84	84
        34	-1.3301600	5	3	79	11612	93	82
        35	-1.3301100	5	2	69	11272	68	71
        36	-1.3300600	5	2	53	11551	64	55
        37	-1.3300100	5	4	54	11417	40	58
*stopped by user: 30/09/2025 10:48:26
