*Begin rocking: 08/10/2025 18:10:14
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468100	2	14	63	6074	79	77
         1	0.3468500	2	17	74	6130	68	91
         2	0.3469000	2	8	68	6142	89	76
         3	0.3469600	2	10	87	5992	88	97
         4	0.3470100	2	6	84	6069	136	90
         5	0.3470600	2	16	101	6195	132	117
         6	0.3471100	2	22	117	6149	158	139
         7	0.3471600	2	28	150	6252	176	178
         8	0.3472100	2	62	164	6031	191	226
         9	0.3472600	2	67	214	6140	204	281
        10	0.3473100	2	78	192	6135	247	270
        11	0.3473600	2	111	216	6225	239	327
        12	0.3474100	2	128	192	6113	219	320
        13	0.3474600	2	126	165	6259	224	291
        14	0.3475100	2	159	178	5979	228	337
        15	0.3475500	2	163	144	6029	186	307
        16	0.3476200	2	173	132	6229	244	305
        17	0.3476600	2	146	141	6026	234	287
        18	0.3477100	2	123	146	6047	219	269
        19	0.3477600	2	86	136	6135	199	222
        20	0.3478100	2	67	123	6143	174	190
        21	0.3478600	2	62	108	6063	133	170
        22	0.3479100	2	39	96	6008	138	135
        23	0.3479700	2	19	87	6116	107	106
        24	0.3480000	2	16	87	6116	113	103
        25	0.3480600	2	8	58	6236	67	66
        26	0.3481100	2	1	51	6236	64	52
        27	0.3481700	2	5	69	6114	70	74
        28	0.3482000	2	1	44	6110	52	45
        29	0.3482700	2	0	51	6107	42	51
        30	0.3483100	2	2	48	6098	44	50
        31	0.3483600	2	1	32	6092	38	33
        32	0.3484100	2	0	22	6149	29	22
        33	0.3484700	2	3	26	6012	31	29
        34	0.3485200	2	1	22	6213	28	23
        35	0.3485700	2	1	19	6273	20	20
        36	0.3486100	2	1	22	6094	23	23
*stopped by user: 08/10/2025 18:12:58
