*Begin rocking: 06/10/2025 11:06:55
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3483500	2	12	6	4593	136	18
         1	0.3484100	2	20	5	4593	254	25
         2	0.3484500	2	22	8	4520	331	30
         3	0.3485100	2	19	4	4638	267	23
         4	0.3485600	2	11	0	4680	238	11
         5	0.3486100	2	39	6	4570	281	45
         6	0.3486600	2	32	4	4652	364	36
         7	0.3487100	2	54	9	4705	391	63
         8	0.3487600	2	100	30	4587	497	130
         9	0.3488100	2	164	36	4682	602	200
        10	0.3488600	2	191	77	4571	721	268
        11	0.3489000	2	260	165	4733	939	425
        12	0.3489600	2	329	263	4679	1137	592
        13	0.3490100	2	389	399	4775	1221	788
        14	0.3490700	2	418	430	4621	1259	848
        15	0.3491300	2	455	472	4604	1228	927
        16	0.3491700	2	494	419	4680	1004	913
        17	0.3492100	2	436	352	4613	874	788
        18	0.3492700	2	369	304	4643	687	673
        19	0.3493100	2	333	180	4697	541	513
        20	0.3493800	2	225	79	4439	446	304
        21	0.3494200	2	147	35	4760	383	182
        22	0.3494800	2	101	27	4652	364	128
        23	0.3495000	2	68	7	4722	287	75
        24	0.3495600	2	42	9	4647	265	51
        25	0.3496100	2	29	4	4550	192	33
        26	0.3496600	2	23	2	4696	186	25
        27	0.3497200	2	15	4	4767	176	19
        28	0.3497700	2	8	3	4634	149	11
        29	0.3498200	2	4	2	4794	93	6
        30	0.3498600	2	8	1	4578	112	9
        31	0.3499100	2	4	2	4501	102	6
*stopped by user: 06/10/2025 11:09:01
