*Begin rocking: 20/06/2025 12:04:30
*Points: 0
*
*notes: 
*Rho-Axis: -0.750
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6659800	2	0	115	5019	18	115
         1	-1.6659300	2	0	126	5154	9	126
         2	-1.6658900	2	0	143	4965	13	143
         3	-1.6658400	2	0	125	4916	8	125
         4	-1.6657900	2	0	153	4959	9	153
         5	-1.6657300	2	0	124	4927	15	124
         6	-1.6656900	2	1	139	4863	13	140
         7	-1.6656400	2	0	155	4986	7	155
         8	-1.6655800	2	0	170	4950	17	170
         9	-1.6655400	2	0	183	4882	14	183
        10	-1.6654800	2	0	193	5072	19	193
        11	-1.6654400	2	0	199	4991	15	199
        12	-1.6653900	2	0	233	5001	17	233
        13	-1.6653400	2	0	233	5094	21	233
        14	-1.6652900	2	0	246	4847	12	246
        15	-1.6652400	2	0	298	4939	22	298
        16	-1.6651900	2	1	278	4958	17	279
        17	-1.6651400	2	2	294	4959	21	296
        18	-1.6650900	2	1	344	4923	25	345
        19	-1.6650300	2	1	394	4974	16	395
        20	-1.6650000	2	0	387	4920	23	387
        21	-1.6649300	2	0	455	4912	28	455
        22	-1.6648900	2	0	464	4942	40	464
        23	-1.6648300	2	2	521	5032	49	523
        24	-1.6647900	2	1	577	4820	30	578
        25	-1.6647400	2	1	656	4787	47	657
        26	-1.6646800	2	2	755	4945	58	757
        27	-1.6646300	2	7	830	4894	83	837
        28	-1.6645800	2	2	969	5029	147	971
        29	-1.6645300	2	4	1013	4987	178	1017
        30	-1.6644900	2	5	1161	4932	184	1166
        31	-1.6644400	2	3	1307	4980	129	1310
        32	-1.6643800	2	1	1455	4985	146	1456
        33	-1.6643400	2	0	1581	4951	158	1581
        34	-1.6642700	2	1	1722	4865	296	1723
        35	-1.6642500	2	2	1944	4949	352	1946
        36	-1.6642000	2	7	2009	4882	437	2016
        37	-1.6641400	2	4	2414	4982	825	2418
        38	-1.6640900	2	4	2341	4847	1143	2345
        39	-1.6640400	2	4	2684	4973	1580	2688
        40	-1.6640000	2	6	2888	4975	2055	2894
        41	-1.6639300	2	7	2785	4886	2464	2792
        42	-1.6638800	2	5	2613	4993	2542	2618
        43	-1.6638300	2	5	2803	2344	2665	2808
        44	-1.6637900	2	5	2735	3066	2435	2740
        45	-1.6637400	2	5	2591	3249	2131	2596
        46	-1.6636900	2	4	2550	3185	1817	2554
        47	-1.6636200	2	6	2338	3121	1322	2344
        48	-1.6636000	2	6	2352	3097	892	2358
        49	-1.6635400	2	3	2126	3141	562	2129
        50	-1.6634800	2	4	1917	3147	364	1921
        51	-1.6634400	2	1	1798	3202	267	1799
        52	-1.6633800	2	2	1553	2975	194	1555
        53	-1.6633300	2	2	1413	3224	133	1415
        54	-1.6632900	2	1	1271	3183	113	1272
        55	-1.6632400	2	0	1159	3143	91	1159
        56	-1.6631800	2	1	967	3156	79	968
        57	-1.6631300	2	0	820	3095	65	820
        58	-1.6630900	2	0	765	3168	45	765
        59	-1.6630400	2	0	709	3073	46	709
        60	-1.6629900	2	0	646	3235	42	646
        61	-1.6629300	2	0	539	2906	48	539
        62	-1.6628800	2	0	511	2692	37	511
        63	-1.6628400	2	1	465	2671	32	466
        64	-1.6627900	2	0	439	3185	37	439
        65	-1.6627300	2	0	376	2952	32	376
        66	-1.6626800	2	0	321	2496	25	321
        67	-1.6626300	2	0	354	2589	19	354
        68	-1.6625800	2	0	308	2607	23	308
        69	-1.6625400	2	0	277	2591	24	277
        70	-1.6624900	2	0	256	2599	19	256
        71	-1.6624400	2	0	238	2569	13	238
        72	-1.6623900	2	0	214	2506	18	214
        73	-1.6623300	2	0	221	2645	19	221
*stopped by user: 20/06/2025 12:09:18
