*Begin rocking: 24/09/2025 22:32:32
*Points: 0
*
*notes: 
*Rho-Axis: -1.600
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	3.5783800	2	15	218	4400	305	233
         1	3.5784300	2	9	214	4437	311	223
         2	3.5784800	2	19	231	4501	409	250
         3	3.5785300	2	21	283	4390	446	304
         4	3.5785700	2	26	313	4469	538	339
         5	3.5786300	2	36	382	4316	533	418
         6	3.5786800	2	40	434	4366	621	474
         7	3.5787300	2	53	439	4438	725	492
         8	3.5787700	2	72	543	4419	825	615
         9	3.5788200	2	111	628	4553	922	739
        10	3.5788800	2	174	681	4306	1121	855
        11	3.5789300	2	221	771	4419	1365	992
        12	3.5789800	2	343	1003	4279	1706	1346
        13	3.5790300	2	482	1127	4436	1972	1609
        14	3.5790800	2	627	1409	4343	2464	2036
        15	3.5791400	2	890	1798	4429	3124	2688
        16	3.5791800	2	1071	2006	4402	3841	3077
        17	3.5792300	2	1242	2321	4434	4536	3563
        18	3.5792700	2	1574	2731	4444	5709	4305
        19	3.5793300	2	1707	3041	4538	6396	4748
        20	3.5793700	2	1823	3199	4383	7152	5022
        21	3.5794300	2	1932	3202	4510	7310	5134
        22	3.5794800	2	2171	3042	4508	6891	5213
        23	3.5795300	2	1757	2968	4459	6779	4725
        24	3.5795700	2	1426	2717	4524	6588	4143
        25	3.5796300	2	1090	2270	4385	5903	3360
        26	3.5796800	2	948	2164	4522	5230	3112
        27	3.5797300	2	668	1970	4429	4392	2638
        28	3.5797800	2	493	1656	4346	3702	2149
        29	3.5798300	2	386	1454	4429	2928	1840
*stopped by user: 24/09/2025 22:34:38
