*Begin rocking: 08/10/2025 12:22:34
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468000	2	8	57	5913	63	65
         1	0.3468600	2	24	72	5975	120	96
         2	0.3469100	2	17	77	6088	84	94
         3	0.3469500	2	6	80	6047	101	86
         4	0.3470100	2	4	90	6269	119	94
         5	0.3470600	2	6	119	6128	142	125
         6	0.3471100	2	13	120	6144	165	133
         7	0.3471600	2	16	123	6115	185	139
         8	0.3472000	2	33	181	5953	234	214
         9	0.3472600	2	44	191	6142	304	235
        10	0.3473000	2	62	225	6097	470	287
        11	0.3473500	2	90	219	5980	565	309
        12	0.3474100	2	91	225	6297	798	316
        13	0.3474600	2	112	199	6233	866	311
        14	0.3475100	2	98	170	6162	925	268
        15	0.3475600	2	115	186	6082	907	301
        16	0.3476200	2	88	182	6029	839	270
        17	0.3476600	2	82	158	6062	738	240
        18	0.3477100	2	70	160	6169	594	230
        19	0.3477500	2	45	156	6208	390	201
        20	0.3478100	2	32	162	6066	311	194
        21	0.3478700	2	23	121	6151	234	144
        22	0.3479200	2	21	101	6090	174	122
        23	0.3479500	2	10	102	6091	131	112
        24	0.3480100	2	7	94	6085	107	101
        25	0.3480600	2	4	75	6138	99	79
*stopped by user: 08/10/2025 12:25:09
