*Begin rocking: 04/10/2025 18:38:42
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.1467000	2	1	16	4632	0	17
         1	-0.1466500	2	1	11	4643	0	12
         2	-0.1466100	2	0	11	4642	2	11
         3	-0.1465500	2	1	10	4658	3	11
         4	-0.1465000	2	1	10	4621	0	11
         5	-0.1464500	2	2	12	4626	1	14
         6	-0.1464000	2	1	17	4631	0	18
         7	-0.1463500	2	0	18	4639	2	18
         8	-0.1463000	2	1	21	4656	1	22
         9	-0.1462500	2	0	20	4582	1	20
        10	-0.1462100	2	1	13	4578	1	14
        11	-0.1461500	2	1	29	4605	2	30
        12	-0.1461000	2	4	34	4612	2	38
        13	-0.1460500	2	0	26	4693	0	26
        14	-0.1460000	2	7	56	4731	2	63
        15	-0.1459400	2	5	47	4565	4	52
        16	-0.1459000	2	16	43	4594	12	59
        17	-0.1458500	2	18	87	4621	15	105
        18	-0.1458000	2	15	73	4521	17	88
        19	-0.1457500	2	16	76	4600	8	92
        20	-0.1457000	2	21	80	4682	1	101
        21	-0.1456500	2	30	78	4535	2	108
        22	-0.1456000	2	45	94	4596	9	139
        23	-0.1455500	2	73	96	4696	30	169
        24	-0.1455000	2	74	120	4732	58	194
        25	-0.1454500	2	99	118	4580	87	217
        26	-0.1453800	2	136	109	4731	129	245
        27	-0.1453500	2	149	110	4582	185	259
        28	-0.1453000	2	148	124	4604	216	272
        29	-0.1452400	2	177	112	4600	241	289
        30	-0.1452100	2	174	107	4578	236	281
        31	-0.1451500	2	169	109	4746	249	278
        32	-0.1451000	2	151	125	4646	249	276
        33	-0.1450400	2	167	103	4642	179	270
        34	-0.1450000	2	150	124	4684	209	274
        35	-0.1449400	2	123	152	4424	134	275
        36	-0.1449000	2	129	108	4721	117	237
        37	-0.1448400	2	74	117	4588	76	191
        38	-0.1448000	2	68	104	4712	32	172
        39	-0.1447500	2	53	91	4706	22	144
        40	-0.1447000	2	37	92	4588	12	129
        41	-0.1446400	2	22	75	4651	5	97
        42	-0.1446000	2	11	87	4650	6	98
        43	-0.1445500	2	16	67	4700	3	83
*stopped by user: 04/10/2025 18:41:42
