*Begin rocking: 24/09/2025 18:42:05
*Points: 0
*
*notes: 
*Rho-Axis: -1.650
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2093200	2	204	53	4579	83	257
         1	-0.2092600	2	272	103	4557	178	375
         2	-0.2092100	2	417	214	4516	527	631
         3	-0.2091700	2	467	337	4467	885	804
         4	-0.2091100	2	676	518	4569	1607	1194
         5	-0.2090700	2	717	696	4543	2440	1413
         6	-0.2090100	2	971	814	4624	3099	1785
         7	-0.2089700	2	960	852	4643	3445	1812
         8	-0.2089200	2	1005	830	4605	3584	1835
         9	-0.2088600	2	967	686	4677	3335	1653
        10	-0.2088200	2	915	614	4621	3004	1529
        11	-0.2087600	2	808	547	4404	2446	1355
        12	-0.2087200	2	697	401	4535	1764	1098
        13	-0.2086600	2	575	218	4497	1140	793
        14	-0.2086100	2	438	154	4626	617	592
        15	-0.2085600	2	335	92	4586	365	427
        16	-0.2085300	2	212	36	4694	172	248
        17	-0.2084600	2	148	26	4717	62	174
        18	-0.2084200	2	119	16	4619	47	135
        19	-0.2083600	2	70	15	4617	40	85
        20	-0.2083200	2	50	12	4616	21	62
        21	-0.2082700	2	38	6	4662	13	44
*stopped by user: 24/09/2025 18:43:33
