*Begin rocking: 30/09/2025 11:33:36
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3318600	5	1	1	11777	83	2
         1	-1.3318000	5	3	2	11666	80	5
         2	-1.3317700	5	5	0	11716	83	5
         3	-1.3317100	5	3	1	11821	97	4
         4	-1.3316700	5	7	2	11645	124	9
         5	-1.3316100	5	25	5	11817	139	30
         6	-1.3315700	5	25	17	11816	228	42
         7	-1.3315200	5	39	17	11943	200	56
         8	-1.3314600	5	45	22	11631	233	67
         9	-1.3314100	5	36	5	11517	251	41
        10	-1.3313700	5	25	5	11894	284	30
        11	-1.3313100	5	52	7	11579	360	59
        12	-1.3312600	5	56	15	11541	430	71
        13	-1.3312100	5	82	17	11674	513	99
        14	-1.3311700	5	113	28	11772	708	141
        15	-1.3311200	5	139	60	11716	860	199
        16	-1.3310700	5	177	89	11739	1067	266
        17	-1.3310100	5	200	123	11466	1298	323
        18	-1.3309700	5	169	165	11605	1465	334
        19	-1.3309000	5	156	165	11551	1513	321
        20	-1.3308600	5	188	198	11818	1639	386
        21	-1.3308100	5	155	186	11508	1551	341
        22	-1.3307700	5	127	139	11889	1335	266
        23	-1.3307100	5	79	92	11866	1294	171
        24	-1.3306600	5	66	69	12063	1114	135
        25	-1.3306100	5	69	58	11988	814	127
        26	-1.3305500	5	58	37	12044	628	95
        27	-1.3304900	5	79	19	11974	493	98
        28	-1.3304500	5	39	19	12031	386	58
        29	-1.3304100	5	41	3	12128	313	44
        30	-1.3303600	5	22	5	12064	269	27
        31	-1.3303000	5	12	4	12036	202	16
        32	-1.3302600	5	20	4	12073	192	24
        33	-1.3302100	5	8	0	11925	180	8
        34	-1.3301500	5	9	1	11857	151	10
        35	-1.3301100	5	5	4	12026	101	9
        36	-1.3300600	5	5	0	12001	93	5
        37	-1.3300000	5	2	3	12090	95	5
        38	-1.3299500	5	2	1	11947	79	3
        39	-1.3299100	5	2	2	11939	75	4
        40	-1.3298500	5	5	2	11765	63	7
        41	-1.3298000	5	4	1	12047	55	5
        42	-1.3297600	5	0	4	12014	73	4
*stopped by user: 30/09/2025 11:38:41
