*Begin rocking: 11/10/2025 17:59:49
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3471600	2	22	97	6228	119	119
         1	0.3471900	2	18	83	6338	133	101
         2	0.3472500	2	32	111	6167	221	143
         3	0.3473000	2	60	121	6247	288	181
         4	0.3473400	2	72	110	6098	349	182
         5	0.3474000	2	85	139	6191	441	224
         6	0.3474300	2	121	140	6283	536	261
         7	0.3475000	2	92	143	6163	686	235
         8	0.3475500	2	106	180	6276	779	286
         9	0.3476000	2	90	171	6086	835	261
        10	0.3476500	2	88	160	6248	837	248
        11	0.3477000	2	72	213	6242	770	285
        12	0.3477500	2	49	188	6263	669	237
        13	0.3478000	2	43	172	6114	492	215
        14	0.3478400	2	39	143	6270	350	182
        15	0.3479000	2	36	129	6243	246	165
        16	0.3479500	2	19	104	6182	184	123
        17	0.3480100	2	9	77	6104	160	86
        18	0.3480500	2	11	92	6119	119	103
        19	0.3481000	2	8	87	6207	87	95
        20	0.3481500	2	5	78	6247	81	83
        21	0.3482000	2	5	63	6271	77	68
        22	0.3482600	2	2	42	6203	63	44
*stopped by user: 11/10/2025 18:01:24
