*Begin rocking: 16/06/2025 15:40:37
*Points: 0
*
*notes: 
*Rho-Axis: -1.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.6125800	2	15	11	3132	24	26
         1	-0.6125300	2	16	5	3146	37	21
         2	-0.6124800	2	19	12	3012	27	31
         3	-0.6124200	2	11	13	3156	40	24
         4	-0.6123800	2	17	14	3193	36	31
         5	-0.6123300	2	29	18	3019	62	47
         6	-0.6122900	2	32	21	3173	58	53
         7	-0.6122300	2	38	13	3134	62	51
         8	-0.6121800	2	59	34	3010	88	93
         9	-0.6121200	2	100	43	3174	117	143
        10	-0.6120700	2	111	63	3195	185	174
        11	-0.6120200	2	154	79	3164	229	233
        12	-0.6119900	2	152	81	3152	213	233
        13	-0.6119200	2	179	90	3067	243	269
        14	-0.6118800	2	185	97	3128	284	282
        15	-0.6118300	2	255	122	3097	441	377
        16	-0.6117900	2	354	181	3015	534	535
        17	-0.6117200	2	446	240	3236	763	686
        18	-0.6116800	2	529	308	3184	1008	837
        19	-0.6116400	2	551	352	3156	1307	903
        20	-0.6115800	2	647	447	3175	1575	1094
        21	-0.6115200	2	747	516	3135	1806	1263
        22	-0.6114800	2	816	546	3053	2068	1362
        23	-0.6114300	2	880	625	3052	2107	1505
        24	-0.6113800	2	845	585	3161	2242	1430
        25	-0.6113400	2	800	550	3038	2193	1350
        26	-0.6112700	2	786	531	3132	2106	1317
        27	-0.6112400	2	731	450	3106	1864	1181
        28	-0.6111800	2	665	371	3124	1668	1036
        29	-0.6111300	2	539	310	3204	1267	849
        30	-0.6110800	2	448	220	3077	906	668
        31	-0.6110300	2	386	141	3090	657	527
        32	-0.6109800	2	300	107	3055	491	407
        33	-0.6109100	2	219	81	3142	285	300
*stopped by user: 16/06/2025 15:42:46
