*Begin rocking: 23/09/2025 14:02:16
*Points: 0
*
*notes: 
*Rho-Axis: -1.770
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2910000	2	0	238	4485	313	238
         1	-0.2909400	2	0	298	4526	357	298
         2	-0.2909100	2	0	297	4386	349	297
         3	-0.2908500	2	0	315	4433	409	315
         4	-0.2908000	2	0	357	4447	438	357
         5	-0.2907500	2	0	400	4409	504	400
         6	-0.2906900	2	0	458	4431	545	458
         7	-0.2906600	2	1	549	4455	661	550
         8	-0.2906000	2	0	583	4468	741	583
         9	-0.2905600	2	0	725	4469	860	725
        10	-0.2904900	2	1	807	4443	963	808
        11	-0.2904600	2	0	930	4470	1126	930
        12	-0.2904000	2	0	1099	4432	1267	1099
        13	-0.2903500	2	0	1327	4378	1575	1327
        14	-0.2902900	2	3	1551	4480	1871	1554
        15	-0.2902400	2	1	1831	4467	2233	1832
        16	-0.2902000	2	4	2166	4491	2536	2170
        17	-0.2901500	2	6	2392	4464	2757	2398
        18	-0.2901000	2	12	2670	4473	2762	2682
        19	-0.2900500	2	5	2848	4460	2952	2853
        20	-0.2899900	2	9	3034	4364	2788	3043
        21	-0.2899600	2	7	3041	4489	2763	3048
        22	-0.2899100	2	7	3006	4437	2754	3013
        23	-0.2898500	2	6	2986	4443	2686	2992
        24	-0.2898000	2	5	2770	4308	2702	2775
        25	-0.2897500	2	5	2549	4452	2811	2554
        26	-0.2897000	2	5	2345	4406	2672	2350
        27	-0.2896400	2	4	2020	4399	2364	2024
        28	-0.2896000	2	2	1693	4287	2111	1695
        29	-0.2895400	2	1	1479	4369	1828	1480
        30	-0.2895000	2	0	1184	4355	1445	1184
        31	-0.2894400	2	0	1065	4385	1285	1065
        32	-0.2893900	2	0	910	4509	1002	910
        33	-0.2893500	2	0	721	4529	887	721
        34	-0.2893100	2	0	668	4313	826	668
        35	-0.2892400	2	0	560	4386	650	560
        36	-0.2892000	2	1	521	4381	600	522
        37	-0.2891500	2	0	476	4507	575	476
        38	-0.2891000	2	0	341	4480	474	341
        39	-0.2890500	2	1	361	4426	473	362
        40	-0.2890000	2	1	341	4475	384	342
        41	-0.2889500	2	0	327	4465	361	327
        42	-0.2889100	2	0	261	4475	305	261
        43	-0.2888500	2	0	256	4398	306	256
        44	-0.2888000	2	0	228	4480	276	228
        45	-0.2887500	2	0	222	4576	249	222
        46	-0.2886900	2	0	206	4454	243	206
        47	-0.2886600	2	0	188	4321	167	188
        48	-0.2885900	2	0	166	4401	197	166
        49	-0.2885400	2	0	156	4464	177	156
        50	-0.2884900	2	0	138	4472	177	138
        51	-0.2884300	2	0	165	4553	161	165
        52	-0.2883900	2	0	128	4297	158	128
*stopped by user: 23/09/2025 14:05:49
