*Begin rocking: 21/06/2025 14:15:53
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.0067800	2	33	402	5360	41	435
         1	1.0068200	2	43	487	5384	33	530
         2	1.0068700	2	50	504	5355	54	554
         3	1.0069300	2	52	561	5419	60	613
         4	1.0069600	2	62	559	5460	47	621
         5	1.0070200	2	80	642	5396	62	722
         6	1.0070700	2	106	671	5336	68	777
         7	1.0071200	2	135	799	5282	85	934
         8	1.0071700	2	174	927	5437	100	1101
         9	1.0072300	2	222	1061	5393	158	1283
        10	1.0072800	2	293	1190	5456	231	1483
        11	1.0073200	2	329	1368	5351	295	1697
        12	1.0073700	2	434	1478	5438	270	1912
        13	1.0074200	2	468	1655	5386	308	2123
        14	1.0074700	2	606	1857	5568	408	2463
        15	1.0075300	2	706	1921	5434	584	2627
        16	1.0075800	2	869	2236	2908	755	3105
        17	1.0076300	2	995	2461	2842	1121	3456
        18	1.0076700	2	1245	2616	2786	1475	3861
        19	1.0077300	2	1397	2821	2693	1887	4218
        20	1.0077700	2	1490	3007	2689	2272	4497
        21	1.0078200	2	1667	3151	2801	2630	4818
        22	1.0078800	2	1904	3102	2738	2896	5006
        23	1.0079300	2	1665	3289	2822	3010	4954
        24	1.0079700	2	2054	3030	2757	2997	5084
        25	1.0080200	2	1383	3374	2785	2944	4757
        26	1.0080700	2	1217	3362	2740	2586	4579
        27	1.0081200	2	1219	3061	2825	2181	4280
        28	1.0081600	2	1316	2619	2766	1871	3935
        29	1.0082300	2	1024	2413	2790	1365	3437
        30	1.0082700	2	859	2266	2900	965	3125
        31	1.0083300	2	558	2218	2863	569	2776
        32	1.0083800	2	481	1883	2773	388	2364
        33	1.0084300	2	438	1541	2859	262	1979
        34	1.0084700	2	354	1504	2795	228	1858
        35	1.0085200	2	250	1245	2852	155	1495
        36	1.0085800	2	166	1108	2799	126	1274
*stopped by user: 21/06/2025 14:18:13
