*Begin rocking: 11/10/2025 21:18:27
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3471400	2	25	62	6055	84	87
         1	0.3471900	2	42	83	6213	122	125
         2	0.3472500	2	25	90	6126	109	115
         3	0.3473000	2	6	102	6179	118	108
         4	0.3473600	2	12	121	6192	144	133
         5	0.3474000	2	26	137	6265	194	163
         6	0.3474500	2	36	141	6162	178	177
         7	0.3475100	2	44	166	6273	291	210
         8	0.3475600	2	82	198	6185	395	280
         9	0.3476100	2	80	190	6258	559	270
        10	0.3476500	2	127	211	6072	711	338
        11	0.3477000	2	101	216	6115	925	317
        12	0.3477500	2	124	222	6015	1050	346
        13	0.3478100	2	124	268	6102	1045	392
        14	0.3478500	2	105	300	6247	1039	405
        15	0.3479000	2	91	304	6245	957	395
        16	0.3479600	2	69	258	6217	783	327
        17	0.3480000	2	77	269	6223	660	346
        18	0.3480600	2	56	103	6077	482	159
        19	0.3481000	2	60	19	6223	310	79
*stopped by user: 11/10/2025 21:20:00
