*Begin rocking: 25/06/2025 16:04:03
*Points: 0
*
*notes: 
*Rho-Axis: -2.800
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0071500	2	296	1135	2485	240	1431
         1	-1.0071000	2	360	1175	2379	239	1535
         2	-1.0070600	2	372	1341	2530	251	1713
         3	-1.0070000	2	449	1532	2483	311	1981
         4	-1.0069500	2	549	1615	2490	390	2164
         5	-1.0069000	2	682	1816	2391	577	2498
         6	-1.0068500	2	832	2019	2459	881	2851
         7	-1.0068000	2	860	2414	2356	1205	3274
         8	-1.0067600	2	1122	2481	2365	1560	3603
         9	-1.0067000	2	1318	2683	2346	2028	4001
        10	-1.0066600	2	1280	2923	2358	2218	4203
        11	-1.0066000	2	1184	3230	2458	2668	4414
        12	-1.0065500	2	1541	3047	2453	2947	4588
        13	-1.0065100	2	1293	3277	2477	3014	4570
        14	-1.0064600	2	1714	2878	2464	3129	4592
        15	-1.0064000	2	1378	2900	2370	2918	4278
        16	-1.0063600	2	1119	2983	2295	2518	4102
        17	-1.0062900	2	1203	2682	2427	2148	3885
*stopped by user: 25/06/2025 16:05:16
