*Begin rocking: 29/09/2025 18:35:08
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8612900	2	2	0	4517	24	2
         1	-1.8612500	2	3	2	4539	25	5
         2	-1.8612000	2	6	4	4474	42	10
         3	-1.8611400	2	6	0	4567	35	6
         4	-1.8611000	2	4	1	4642	45	5
         5	-1.8610500	2	13	0	4513	44	13
         6	-1.8610000	2	13	2	4651	43	15
         7	-1.8609400	2	22	8	4557	51	30
         8	-1.8608900	2	24	13	4517	62	37
         9	-1.8608400	2	40	21	4602	52	61
        10	-1.8608000	2	45	39	4589	85	84
        11	-1.8607500	2	74	43	4608	90	117
        12	-1.8606900	2	73	65	4642	94	138
        13	-1.8606500	2	124	72	4562	91	196
        14	-1.8606100	2	101	101	4493	138	202
        15	-1.8605400	2	138	87	4682	127	225
        16	-1.8605000	2	141	110	4566	103	251
        17	-1.8604500	2	140	101	4519	105	241
        18	-1.8603900	2	110	93	4584	90	203
        19	-1.8603500	2	109	78	4628	105	187
        20	-1.8602700	2	98	67	4570	82	165
        21	-1.8602400	2	66	51	4543	68	117
        22	-1.8601900	2	55	28	4608	64	83
        23	-1.8601500	2	42	17	4628	59	59
        24	-1.8601000	2	26	5	4469	40	31
        25	-1.8600300	2	17	8	4607	50	25
        26	-1.8599800	2	11	5	4455	49	16
        27	-1.8599400	2	13	3	4524	35	16
        28	-1.8598900	2	7	2	4503	24	9
        29	-1.8598400	2	4	0	4414	20	4
        30	-1.8597900	2	1	1	4544	22	2
        31	-1.8597400	2	3	1	4556	20	4
        32	-1.8596900	2	1	0	4443	14	1
        33	-1.8596400	2	4	1	4602	21	5
        34	-1.8596000	2	2	0	4583	14	2
        35	-1.8595400	2	0	1	4719	10	1
        36	-1.8594900	2	0	0	4498	5	0
        37	-1.8594400	2	1	1	4601	6	2
        38	-1.8593800	2	1	0	4684	15	1
        39	-1.8593400	2	1	1	4592	6	2
        40	-1.8593000	2	0	0	4524	11	0
        41	-1.8592400	2	0	0	4462	14	0
        42	-1.8592000	2	0	0	4619	8	0
        43	-1.8591400	2	1	0	4615	9	1
        44	-1.8591000	2	0	0	4558	10	0
        45	-1.8590400	2	0	0	4617	5	0
        46	-1.8589800	2	0	0	4541	2	0
        47	-1.8589400	2	0	0	4634	3	0
        48	-1.8588900	2	0	0	4562	2	0
        49	-1.8588500	2	0	1	4690	3	1
        50	-1.8587700	2	0	0	4630	6	0
        51	-1.8587400	2	0	1	4565	3	1
        52	-1.8586800	2	0	0	4509	1	0
        53	-1.8586400	2	0	1	4694	8	1
        54	-1.8585900	2	1	0	4609	5	1
        55	-1.8585400	2	1	0	4593	6	1
        56	-1.8584800	2	0	1	4615	3	1
        57	-1.8584400	2	2	1	4582	3	3
        58	-1.8583800	2	0	0	4573	4	0
        59	-1.8583300	2	0	0	4568	3	0
        60	-1.8582900	2	0	0	4664	3	0
        61	-1.8582400	2	0	0	4442	4	0
        62	-1.8581800	2	0	0	4537	3	0
        63	-1.8581400	2	0	0	4535	6	0
        64	-1.8580900	2	0	0	4548	3	0
        65	-1.8580300	2	0	1	4632	3	1
        66	-1.8579800	2	0	0	4466	2	0
        67	-1.8579200	2	0	0	4472	5	0
        68	-1.8578900	2	0	0	4591	3	0
        69	-1.8578400	2	0	0	4686	2	0
        70	-1.8577800	2	0	1	4525	2	1
        71	-1.8577400	2	0	0	4537	2	0
        72	-1.8576900	2	0	1	4493	4	1
        73	-1.8576400	2	0	1	4628	2	1
        74	-1.8575800	2	2	0	4518	1	2
        75	-1.8575400	2	0	0	4504	1	0
        76	-1.8574900	2	0	0	4593	6	0
        77	-1.8574300	2	0	0	4489	2	0
        78	-1.8573800	2	0	1	4440	5	1
        79	-1.8573400	2	0	0	4479	0	0
        80	-1.8572900	2	0	1	4632	0	1
        81	-1.8572300	2	0	2	4583	3	2
        82	-1.8571800	2	0	0	4522	1	0
        83	-1.8571300	2	0	0	4687	1	0
        84	-1.8570900	2	0	0	4603	1	0
        85	-1.8570400	2	0	0	4663	2	0
        86	-1.8569900	2	0	0	4634	1	0
        87	-1.8569100	2	1	0	4533	0	1
        88	-1.8568900	2	0	1	4502	2	1
        89	-1.8568300	2	0	0	4638	1	0
        90	-1.8567800	2	0	2	4489	1	2
        91	-1.8567300	2	0	0	4544	3	0
        92	-1.8566800	2	0	0	4525	1	0
        93	-1.8566300	2	0	1	4606	2	1
        94	-1.8565900	2	0	0	4603	1	0
        95	-1.8565400	2	0	2	4555	1	2
        96	-1.8564800	2	0	2	4582	1	2
        97	-1.8564400	2	0	2	4572	4	2
        98	-1.8563800	2	0	0	4555	1	0
*end: 29/09/2025 18:41:56
