*Begin rocking: 21/06/2025 14:06:00
*Points: 0
*
*notes: 
*Rho-Axis: -0.950
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.0075700	2	139	931	4906	94	1070
         1	1.0076300	2	196	1014	4874	153	1210
         2	1.0076700	2	266	1160	4841	283	1426
         3	1.0077300	2	302	1387	4962	287	1689
         4	1.0077900	2	277	1403	4993	196	1680
         5	1.0078300	2	353	1550	4807	194	1903
         6	1.0078700	2	433	1648	4835	213	2081
         7	1.0079300	2	574	1845	4815	298	2419
         8	1.0079800	2	783	2121	4844	439	2904
         9	1.0080300	2	1010	2428	4920	625	3438
        10	1.0080800	2	1232	2774	4868	921	4006
        11	1.0081200	2	1518	2912	4867	1639	4430
        12	1.0081900	2	1721	3216	4968	2527	4937
        13	1.0082200	2	1924	3192	4975	3184	5116
        14	1.0082800	2	2103	3246	4879	3692	5349
        15	1.0083300	2	1949	3496	4890	3907	5445
        16	1.0083700	2	2159	3304	5006	3863	5463
        17	1.0084300	2	1799	3478	4905	3652	5277
        18	1.0084800	2	1763	3095	4913	3040	4858
        19	1.0085300	2	1483	3135	4894	2310	4618
        20	1.0085800	2	1201	2776	4911	1424	3977
        21	1.0086200	2	851	2658	4887	777	3509
        22	1.0086800	2	834	2298	5003	552	3132
        23	1.0087300	2	528	1995	4902	335	2523
        24	1.0087800	2	434	1822	4984	301	2256
        25	1.0088300	2	339	1568	4981	194	1907
        26	1.0088800	2	242	1371	4906	169	1613
        27	1.0089200	2	198	1186	4833	140	1384
        28	1.0089800	2	154	1051	4861	109	1205
*stopped by user: 21/06/2025 14:07:48
