*Begin rocking: 29/09/2025 18:12:55
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8613000	2	4	1	4613	16	5
         1	-1.8612400	2	7	3	4628	29	10
         2	-1.8611900	2	3	3	4576	39	6
         3	-1.8611400	2	12	7	4612	38	19
         4	-1.8610900	2	11	31	4692	38	42
         5	-1.8610500	2	12	36	4633	46	48
         6	-1.8610000	2	9	34	4547	62	43
         7	-1.8609500	2	18	54	4509	53	72
         8	-1.8609000	2	22	53	4619	79	75
         9	-1.8608500	2	51	69	4525	92	120
        10	-1.8608000	2	41	74	4617	100	115
        11	-1.8607500	2	65	74	4525	117	139
        12	-1.8606800	2	72	91	4636	151	163
        13	-1.8606500	2	81	82	4598	188	163
        14	-1.8606000	2	75	67	4624	233	142
        15	-1.8605400	2	92	95	4661	212	187
        16	-1.8604800	2	77	101	4537	275	178
        17	-1.8604400	2	82	88	4640	217	170
        18	-1.8603900	2	73	76	4650	257	149
        19	-1.8603400	2	75	70	4776	208	145
        20	-1.8602900	2	65	63	4584	181	128
        21	-1.8602400	2	53	56	4588	153	109
        22	-1.8601900	2	46	49	4582	101	95
        23	-1.8601400	2	31	46	4702	95	77
        24	-1.8600900	2	35	43	4653	67	78
        25	-1.8600400	2	16	50	4630	59	66
        26	-1.8599900	2	22	30	4715	44	52
        27	-1.8599300	2	8	34	4603	41	42
        28	-1.8598900	2	4	26	4676	34	30
        29	-1.8598400	2	2	27	4606	25	29
        30	-1.8597900	2	8	18	4627	27	26
        31	-1.8597400	2	3	14	4562	18	17
        32	-1.8596900	2	4	18	4666	9	22
        33	-1.8596300	2	0	11	4556	23	11
        34	-1.8595900	2	4	13	4568	16	17
*stopped by user: 29/09/2025 18:15:23
