*Begin rocking: 20/06/2025 15:04:40
*Points: 0
*
*notes: 
*Rho-Axis: -0.750
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.9015500	2	32	345	6161	24	377
         1	-0.9014900	2	38	418	6145	34	456
         2	-0.9014600	2	33	402	6016	29	435
         3	-0.9014000	2	55	489	6103	36	544
         4	-0.9013400	2	50	540	6213	47	590
         5	-0.9013000	2	68	629	6147	57	697
         6	-0.9012500	2	82	708	6123	59	790
         7	-0.9012000	2	72	785	6185	73	857
         8	-0.9011400	2	159	898	6114	115	1057
         9	-0.9010900	2	271	1065	6115	234	1336
        10	-0.9010500	2	243	1195	6153	197	1438
        11	-0.9009900	2	224	1238	6194	122	1462
        12	-0.9009500	2	337	1424	6100	160	1761
        13	-0.9009000	2	322	1702	6252	231	2024
        14	-0.9008500	2	624	1862	6203	241	2486
        15	-0.9008000	2	777	1939	6028	330	2716
        16	-0.9007400	2	1003	2339	6199	677	3342
        17	-0.9007000	2	1019	2625	6129	846	3644
        18	-0.9006300	2	1444	2774	6171	1530	4218
        19	-0.9006000	2	1593	2796	6086	2325	4389
        20	-0.9005500	2	1660	3028	6066	2946	4688
        21	-0.9005100	2	2172	2779	6248	3052	4951
        22	-0.9004400	2	1908	3155	6165	3085	5063
        23	-0.9003900	2	1984	3097	6088	3113	5081
        24	-0.9003400	2	1814	2979	5971	2769	4793
        25	-0.9002900	2	1598	2888	6067	2206	4486
        26	-0.9002500	2	1484	2730	6056	1609	4214
        27	-0.9002000	2	1082	2603	6101	845	3685
        28	-0.9001300	2	837	2328	6113	488	3165
        29	-0.9000900	2	595	2081	5984	343	2676
        30	-0.9000500	2	562	1765	6130	286	2327
        31	-0.9000000	2	334	1589	6002	187	1923
        32	-0.8999400	2	253	1428	6078	126	1681
        33	-0.8999000	2	180	1218	6218	121	1398
        34	-0.8998500	2	156	1037	6023	85	1193
        35	-0.8997900	2	121	943	6144	82	1064
        36	-0.8997400	2	107	789	6025	76	896
        37	-0.8996900	2	72	763	6045	65	835
        38	-0.8996500	2	74	622	6018	55	696
        39	-0.8996000	2	57	567	6044	43	624
        40	-0.8995500	2	41	537	5972	45	578
*stopped by user: 20/06/2025 15:07:18
