*Begin rocking: 23/06/2025 19:59:48
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-2.9497900	2	3	2057	4321	389	2060
         1	-2.9497500	2	3	2118	4263	578	2121
         2	-2.9497000	2	2	2686	4051	974	2688
         3	-2.9496600	2	3	2919	4171	1598	2922
         4	-2.9496100	2	6	2637	4061	2384	2643
         5	-2.9495600	2	5	3303	4119	3118	3308
         6	-2.9495000	2	3	3391	4165	3721	3394
         7	-2.9494500	2	6	3124	4120	3876	3130
         8	-2.9494100	2	5	3430	4157	3810	3435
         9	-2.9493600	2	7	3090	4218	3471	3097
        10	-2.9493000	2	1	3115	4142	2956	3116
        11	-2.9492600	2	3	2951	4040	2203	2954
        12	-2.9492000	2	0	2654	4130	1394	2654
        13	-2.9491500	2	3	2446	4148	886	2449
        14	-2.9491100	2	4	2057	3778	534	2061
        15	-2.9490500	2	3	1801	2973	364	1804
        16	-2.9490100	2	1	1588	2962	268	1589
        17	-2.9489500	2	2	1340	2985	211	1342
        18	-2.9489100	2	1	1156	3040	153	1157
        19	-2.9488600	2	1	1078	2989	116	1079
        20	-2.9488100	2	0	999	3206	111	999
        21	-2.9487400	2	1	760	2943	97	761
*stopped by user: 23/06/2025 20:01:15
