*Begin rocking: 24/10/2025 18:55:15
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3453200	2	2	11	5200	13	13
         1	0.3453800	2	2	12	5163	28	14
         2	0.3454200	2	0	17	5045	19	17
         3	0.3454700	2	0	9	5197	22	9
         4	0.3455100	2	0	13	5070	17	13
         5	0.3455800	2	0	26	5090	20	26
         6	0.3456100	2	4	21	5147	22	25
         7	0.3456700	2	3	19	4929	29	22
         8	0.3457200	2	3	32	5081	47	35
         9	0.3457700	2	2	20	5152	33	22
        10	0.3458200	2	3	30	5146	43	33
        11	0.3458600	2	2	31	5124	47	33
        12	0.3459200	2	9	44	5028	55	53
        13	0.3459800	2	11	50	5139	92	61
        14	0.3460300	2	15	57	5109	91	72
        15	0.3460600	2	16	60	5104	85	76
        16	0.3461300	2	11	56	5165	91	67
        17	0.3461700	2	16	72	5024	78	88
        18	0.3462200	2	17	79	5108	139	96
        19	0.3462600	2	25	92	5184	124	117
        20	0.3463200	2	50	101	5246	166	151
        21	0.3463700	2	79	111	5165	182	190
        22	0.3464200	2	83	108	5133	226	191
        23	0.3464600	2	188	107	5018	309	295
        24	0.3465200	2	174	120	4969	337	294
        25	0.3465800	2	205	125	5126	436	330
        26	0.3466100	2	275	150	5064	490	425
        27	0.3466800	2	295	142	5171	527	437
        28	0.3467300	2	312	152	5023	512	464
        29	0.3467800	2	294	159	5209	460	453
        30	0.3468200	2	297	148	5156	377	445
        31	0.3468800	2	282	156	4962	285	438
        32	0.3469300	2	215	133	4780	235	348
        33	0.3469800	2	215	94	4894	189	309
        34	0.3470300	2	133	102	5051	157	235
        35	0.3470900	2	77	85	5098	129	162
        36	0.3471200	2	58	80	5071	133	138
        37	0.3471800	2	52	84	5130	107	136
        38	0.3472300	2	35	69	5087	89	104
*stopped by user: 24/10/2025 18:57:48
