*Begin rocking: 25/09/2025 18:58:30
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8623000	2	0	0	4579	0	0
         1	-1.8622400	2	1	0	4622	1	1
         2	-1.8622100	2	1	0	4627	0	1
         3	-1.8621600	2	0	0	4681	0	0
         4	-1.8621000	2	0	0	4502	0	0
         5	-1.8620500	2	0	1	4615	2	1
         6	-1.8620000	2	0	1	4567	0	1
         7	-1.8619500	2	0	1	4636	0	1
         8	-1.8619000	2	0	0	4735	0	0
         9	-1.8618400	2	0	0	4563	1	0
        10	-1.8618000	2	0	0	4510	0	0
        11	-1.8617500	2	0	0	4632	1	0
        12	-1.8617000	2	3	0	4600	4	3
        13	-1.8616600	2	0	0	4555	1	0
        14	-1.8616000	2	0	0	4623	1	0
        15	-1.8615500	2	0	1	4621	0	1
        16	-1.8615000	2	1	0	4519	0	1
        17	-1.8614500	2	0	1	4633	0	1
        18	-1.8614000	2	0	2	4652	0	2
        19	-1.8613600	2	0	0	4632	0	0
        20	-1.8613000	2	1	0	4609	0	1
        21	-1.8612500	2	0	0	4680	0	0
        22	-1.8612000	2	0	1	4546	0	1
        23	-1.8611500	2	0	0	4563	0	0
