*Begin rocking: 19/06/2025 22:23:27
*Points: 0
*
*notes: 
*Rho-Axis: -1.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6718000	2	72	29	3463	558	101
         1	-1.6717400	2	84	33	3379	662	117
         2	-1.6717000	2	110	36	3471	738	146
         3	-1.6716400	2	137	65	3347	906	202
         4	-1.6716000	2	249	86	3419	1113	335
         5	-1.6715500	2	302	128	3562	1362	430
         6	-1.6715000	2	318	124	3212	1442	442
         7	-1.6714400	2	321	125	4950	1432	446
         8	-1.6714000	2	380	158	4885	1622	538
         9	-1.6713600	2	508	174	4878	1847	682
        10	-1.6712900	2	708	259	4887	2179	967
        11	-1.6712400	2	1018	420	4796	2450	1438
        12	-1.6711900	2	1341	658	4972	2963	1999
        13	-1.6711500	2	1575	930	4842	3325	2505
        14	-1.6710900	2	1904	1281	4876	4110	3185
        15	-1.6710400	2	2101	1659	5014	4686	3760
        16	-1.6710000	2	2450	2106	4926	5132	4556
        17	-1.6709400	2	2606	2274	4876	5424	4880
        18	-1.6709000	2	2733	2278	4939	5506	5011
        19	-1.6708500	2	2552	2158	4754	5393	4710
        20	-1.6707900	2	2278	1789	4954	5201	4067
        21	-1.6707500	2	2106	1499	4954	4662	3605
        22	-1.6707000	2	1900	1161	4820	3921	3061
        23	-1.6706500	2	1494	747	5012	3253	2241
        24	-1.6706100	2	1180	493	4945	2733	1673
        25	-1.6705500	2	831	333	4918	2327	1164
        26	-1.6705000	2	576	211	4900	2011	787
        27	-1.6704300	2	458	151	4866	1698	609
        28	-1.6704000	2	357	146	5039	1569	503
        29	-1.6703400	2	245	83	4891	1347	328
        30	-1.6702900	2	209	81	4871	1196	290
        31	-1.6702500	2	148	73	5221	1061	221
        32	-1.6702000	2	121	64	5194	886	185
*stopped by user: 19/06/2025 22:25:32
