*Begin rocking: 25/09/2025 00:15:54
*Points: 0
*
*notes: 
*Rho-Axis: -1.550
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	3.5756000	2	12	214	4439	323	226
         1	3.5756500	2	10	221	4457	348	231
         2	3.5757100	2	14	246	4494	374	260
         3	3.5757500	2	14	304	4489	422	318
         4	3.5757900	2	16	295	4471	465	311
         5	3.5758500	2	25	348	4460	495	373
         6	3.5758900	2	21	347	4575	554	368
         7	3.5759500	2	28	439	4505	594	467
         8	3.5759900	2	43	484	4446	719	527
         9	3.5760500	2	58	602	4406	828	660
        10	3.5760900	2	86	654	4455	927	740
        11	3.5761600	2	117	759	4423	1114	876
        12	3.5762000	2	202	868	4423	1301	1070
        13	3.5762400	2	257	1004	4453	1482	1261
        14	3.5762900	2	376	1129	4511	1759	1505
        15	3.5763600	2	738	1249	4423	2039	1987
        16	3.5764000	2	888	1431	4463	2407	2319
        17	3.5764500	2	1393	1641	4482	2653	3034
        18	3.5765000	2	1893	1820	4508	2847	3713
        19	3.5765400	2	2488	2038	4516	2928	4526
        20	3.5766000	2	2751	2316	4500	3002	5067
        21	3.5766400	2	2654	2407	4487	2929	5061
        22	3.5766900	2	2503	2462	4389	2861	4965
        23	3.5767500	2	2571	2334	4409	2747	4905
        24	3.5768000	2	2409	2211	4439	2632	4620
        25	3.5768400	2	2090	2130	4544	2654	4220
        26	3.5769000	2	1805	1993	4351	2717	3798
        27	3.5769500	2	1356	1894	4559	2597	3250
        28	3.5770100	2	1009	1671	4488	2425	2680
        29	3.5770400	2	753	1525	4506	2271	2278
        30	3.5771100	2	422	1297	4427	1979	1719
        31	3.5771500	2	293	1181	4514	1752	1474
        32	3.5772000	2	201	1043	4412	1473	1244
        33	3.5772500	2	144	883	4411	1278	1027
        34	3.5773000	2	99	736	4363	1052	835
        35	3.5773500	2	83	594	4475	900	677
        36	3.5774000	2	56	512	4434	815	568
        37	3.5774600	2	30	472	4437	696	502
*stopped by user: 25/09/2025 00:18:35
