*Begin rocking: 19/06/2025 17:46:55
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6869500	2	140	487	8112	657	627
         1	-1.6869100	2	155	596	8000	730	751
         2	-1.6868700	2	201	685	8107	809	886
         3	-1.6868100	2	313	831	7865	1061	1144
         4	-1.6867600	2	353	928	7827	1167	1281
         5	-1.6866900	2	533	1049	5571	1343	1582
         6	-1.6866600	2	685	1239	5809	1406	1924
         7	-1.6866200	2	827	1382	6806	1529	2209
         8	-1.6865600	2	1152	1484	6223	1587	2636
         9	-1.6865000	2	1038	1633	4087	1952	2671
        10	-1.6864600	2	1505	1909	8840	2076	3414
        11	-1.6864100	2	1701	2293	8902	2451	3994
        12	-1.6863500	2	1876	2420	8817	2681	4296
        13	-1.6862900	2	2044	2753	8875	3264	4797
        14	-1.6862600	2	2746	2951	8869	3013	5697
        15	-1.6862200	2	2942	3123	8650	3487	6065
        16	-1.6861500	2	2228	3375	8715	4445	5603
        17	-1.6861000	2	3250	3508	8727	3877	6758
        18	-1.6860500	2	3220	3565	8586	3883	6785
        19	-1.6860000	2	3338	3676	4650	3833	7014
        20	-1.6859500	2	3185	3451	6047	4056	6636
        21	-1.6858900	2	2756	3417	5772	3991	6173
        22	-1.6858600	2	2325	3341	6164	3926	5666
        23	-1.6858100	2	2437	2923	6271	3542	5360
        24	-1.6857500	2	1780	2805	4587	3505	4585
        25	-1.6857100	2	1714	2641	8412	3054	4355
        26	-1.6856600	2	1550	2077	8455	2671	3627
        27	-1.6856100	2	1349	1862	8470	2128	3211
        28	-1.6855500	2	1022	1565	8452	1766	2587
        29	-1.6855100	2	785	1413	8276	1607	2198
        30	-1.6854600	2	475	1247	8389	1489	1722
        31	-1.6854100	2	468	1033	8257	1201	1501
        32	-1.6853500	2	385	909	8317	1042	1294
        33	-1.6853100	2	292	873	8235	931	1165
        34	-1.6852500	2	184	704	8374	799	888
        35	-1.6852100	2	176	608	8240	748	784
        36	-1.6851600	2	164	531	8269	657	695
        37	-1.6851100	2	116	494	8209	599	610
        38	-1.6850600	2	106	448	8298	543	554
        39	-1.6850200	2	96	419	8170	483	515
        40	-1.6849500	2	93	337	8231	443	430
        41	-1.6849100	2	69	310	8122	435	379
        42	-1.6848700	2	62	317	4910	357	379
        43	-1.6848000	2	60	241	6212	392	301
        44	-1.6847500	2	38	270	5152	316	308
        45	-1.6847100	2	62	231	5671	295	293
        46	-1.6846700	2	47	230	5284	259	277
        47	-1.6846000	2	36	197	6222	245	233
        48	-1.6845600	2	32	198	6260	254	230
        49	-1.6845200	2	32	197	6216	231	229
        50	-1.6844600	2	26	188	6146	223	214
        51	-1.6844100	2	26	148	6241	172	174
        52	-1.6843600	2	33	168	6122	213	201
        53	-1.6843100	2	28	146	6087	182	174
        54	-1.6842500	2	21	147	6176	187	168
        55	-1.6842000	2	18	135	6282	154	153
        56	-1.6841500	2	20	137	5240	157	157
        57	-1.6840900	2	18	123	4725	136	141
        58	-1.6840600	2	22	125	5835	154	147
        59	-1.6840000	2	12	104	5671	128	116
        60	-1.6839600	2	8	101	5234	137	109
        61	-1.6839000	2	11	99	4023	119	110
        62	-1.6838600	2	14	81	8144	121	95
        63	-1.6838100	2	11	89	8202	93	100
        64	-1.6837500	2	12	89	8128	124	101
        65	-1.6837100	2	18	107	8162	86	125
        66	-1.6836400	2	15	66	8113	97	81
        67	-1.6836100	2	24	87	8069	77	111
        68	-1.6835500	2	13	72	8068	108	85
        69	-1.6835100	2	9	87	8052	106	96
        70	-1.6834500	2	12	63	8137	79	75
        71	-1.6833900	2	14	65	7991	75	79
        72	-1.6833600	2	8	48	8019	85	56
        73	-1.6833100	2	16	71	8046	96	87
        74	-1.6832500	2	6	71	4544	69	77
        75	-1.6832100	2	5	45	6083	72	50
        76	-1.6831600	2	8	57	6568	75	65
        77	-1.6831100	2	8	53	5859	65	61
        78	-1.6830600	2	7	62	3774	62	69
        79	-1.6830000	2	12	53	5791	59	65
        80	-1.6829600	2	8	56	5647	70	64
        81	-1.6829000	2	8	48	5804	51	56
        82	-1.6828400	2	8	46	5875	52	54
        83	-1.6828200	2	8	53	5868	72	61
        84	-1.6827400	2	9	46	5828	47	55
        85	-1.6827200	2	9	30	5802	50	39
        86	-1.6826600	2	6	48	5897	52	54
        87	-1.6826000	2	8	48	5647	57	56
        88	-1.6825600	2	8	40	4871	48	48
        89	-1.6825200	2	6	37	5773	46	43
        90	-1.6824600	2	11	43	4453	62	54
        91	-1.6824000	2	4	39	5456	50	43
        92	-1.6823600	2	6	23	4538	38	29
*stopped by user: 19/06/2025 17:52:52
