*Begin rocking: 19/06/2025 15:18:39
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3606000	2	30	112	2738	137	142
         1	-1.3605500	2	30	127	2674	167	157
         2	-1.3604900	2	51	148	2817	173	199
         3	-1.3604500	2	98	191	2843	220	289
         4	-1.3604000	2	107	233	2874	271	340
         5	-1.3603500	2	110	221	2872	232	331
         6	-1.3603000	2	122	236	2803	250	358
         7	-1.3602500	2	102	284	2801	319	386
         8	-1.3602000	2	183	312	2810	324	495
         9	-1.3601500	2	310	298	2814	344	608
        10	-1.3600900	2	355	378	2761	381	733
        11	-1.3600400	2	525	418	2835	434	943
        12	-1.3600000	2	577	475	2788	547	1052
        13	-1.3599500	2	726	512	2745	669	1238
        14	-1.3598900	2	791	645	2822	824	1436
        15	-1.3598400	2	893	669	2794	820	1562
        16	-1.3598100	2	817	751	2733	906	1568
        17	-1.3597500	2	795	758	2732	917	1553
        18	-1.3597000	2	821	772	2788	846	1593
        19	-1.3596500	2	725	745	2806	757	1470
        20	-1.3596000	2	590	788	2686	664	1378
        21	-1.3595400	2	569	624	2777	493	1193
        22	-1.3594800	2	443	515	2853	446	958
        23	-1.3594500	2	393	473	2872	380	866
        24	-1.3593900	2	269	396	2866	299	665
        25	-1.3593400	2	173	335	2817	292	508
        26	-1.3593100	2	164	309	2656	251	473
        27	-1.3592400	2	89	279	2718	218	368
        28	-1.3591900	2	78	190	2733	189	268
        29	-1.3591500	2	90	173	2830	184	263
        30	-1.3590900	2	43	172	2777	153	215
        31	-1.3590500	2	39	149	2745	140	188
        32	-1.3589800	2	30	116	2663	138	146
        33	-1.3589600	2	40	105	2699	117	145
*stopped by user: 19/06/2025 15:20:51
