*Begin rocking: 24/09/2025 23:10:56
*Points: 0
*
*notes: 
*Rho-Axis: -1.550
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	3.5756000	2	32	383	4591	593	415
         1	3.5756400	2	38	444	4564	667	482
         2	3.5757000	2	68	496	4507	740	564
         3	3.5757500	2	71	581	4558	852	652
         4	3.5758000	2	79	638	4437	967	717
         5	3.5758500	2	120	739	4531	1095	859
         6	3.5758900	2	189	861	4464	1326	1050
         7	3.5759500	2	374	981	4521	1497	1355
         8	3.5759900	2	527	1166	4522	1655	1693
         9	3.5760400	2	1017	1391	4487	1984	2408
        10	3.5760900	2	1403	1719	4606	2430	3122
        11	3.5761500	2	1594	2003	4440	3655	3597
        12	3.5762000	2	1892	2626	4460	4409	4518
        13	3.5762500	2	1983	3096	4549	6023	5079
        14	3.5762900	2	2145	3279	4426	7564	5424
        15	3.5763400	2	3712	3489	4416	6833	7201
        16	3.5764000	2	4529	2944	4371	6532	7473
        17	3.5764500	2	3768	2996	4530	7283	6764
        18	3.5765100	2	2668	2910	4384	7460	5578
        19	3.5765600	2	2259	2285	4523	7077	4544
        20	3.5766000	2	2315	2015	4527	5790	4330
        21	3.5766500	2	1530	1881	4548	4842	3411
        22	3.5767000	2	1439	1675	4446	3525	3114
        23	3.5767400	2	1222	1570	4438	2557	2792
        24	3.5768000	2	808	1435	4489	2030	2243
        25	3.5768500	2	626	1229	4539	1700	1855
        26	3.5769100	2	295	906	4600	1417	1201
        27	3.5769500	2	276	877	4403	1252	1153
        28	3.5770000	2	194	715	4528	1025	909
        29	3.5770500	2	154	614	4531	894	768
        30	3.5770900	2	135	556	4434	804	691
        31	3.5771500	2	62	492	4487	743	554
        32	3.5771900	2	41	425	4590	634	466
*stopped by user: 24/09/2025 23:13:13
