*Begin rocking: 21/06/2025 13:55:47
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.0065700	2	32	410	4929	45	442
         1	1.0066200	2	52	477	4906	45	529
         2	1.0066800	2	49	486	4860	37	535
         3	1.0067400	2	52	490	4866	45	542
         4	1.0067800	2	64	566	4843	46	630
         5	1.0068300	2	81	629	4843	69	710
         6	1.0068800	2	102	753	4988	61	855
         7	1.0069300	2	117	790	4833	68	907
         8	1.0069800	2	155	880	4840	123	1035
         9	1.0070200	2	216	1054	4833	186	1270
        10	1.0070700	2	294	1174	5019	233	1468
        11	1.0071300	2	310	1345	4832	252	1655
        12	1.0071600	2	389	1454	4996	304	1843
        13	1.0072200	2	420	1606	4877	311	2026
        14	1.0072800	2	553	1753	4842	332	2306
        15	1.0073300	2	705	1942	4865	537	2647
        16	1.0073800	2	868	2070	4814	739	2938
        17	1.0074300	2	1040	2393	4900	1027	3433
        18	1.0074800	2	1106	2577	4820	1386	3683
        19	1.0075200	2	1434	2680	4884	1604	4114
        20	1.0075800	2	1465	2979	4794	2116	4444
        21	1.0076200	2	1743	3030	4875	2416	4773
        22	1.0076800	2	1821	3149	4828	2720	4970
        23	1.0077200	2	1886	3218	4821	2908	5104
        24	1.0077700	2	1840	3203	4936	3083	5043
        25	1.0078200	2	1743	3150	4853	2982	4893
        26	1.0078700	2	1732	3068	4832	2731	4800
        27	1.0079300	2	1459	2952	4825	2360	4411
        28	1.0079800	2	1310	2800	4920	1956	4110
        29	1.0080300	2	1067	2629	4460	1541	3696
        30	1.0080800	2	792	2483	2174	1106	3275
        31	1.0081200	2	745	2201	4402	772	2946
        32	1.0081800	2	621	1857	5888	493	2478
        33	1.0082400	2	424	1719	5915	299	2143
        34	1.0082700	2	348	1517	5944	240	1865
        35	1.0083300	2	255	1319	5971	184	1574
        36	1.0083800	2	174	1167	6056	128	1341
        37	1.0084300	2	160	1110	5856	109	1270
        38	1.0084900	2	132	906	5847	78	1038
        39	1.0085200	2	121	837	5934	75	958
        40	1.0085700	2	88	738	5915	57	826
*stopped by user: 21/06/2025 13:58:19
