*Begin rocking: 18/06/2025 12:44:44
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3585100	2	49	15	2687	413	64
         1	-1.3585500	2	41	32	2823	485	73
         2	-1.3586000	2	85	33	2794	554	118
         3	-1.3586500	2	68	37	2924	572	105
         4	-1.3587100	2	123	48	3722	714	171
         5	-1.3587400	2	141	48	2707	714	189
         6	-1.3588100	2	169	61	2714	826	230
         7	-1.3588500	2	181	79	2769	991	260
         8	-1.3588900	2	237	86	2572	1084	323
         9	-1.3589600	2	293	110	2675	1355	403
        10	-1.3590000	2	373	148	2569	1632	521
        11	-1.3590500	2	561	235	2723	1905	796
        12	-1.3591000	2	671	318	2572	2213	989
        13	-1.3591600	2	837	444	2705	2995	1281
        14	-1.3592100	2	921	578	2624	3450	1499
        15	-1.3592600	2	1038	838	2645	4094	1876
        16	-1.3593100	2	1220	1275	2686	4532	2495
        17	-1.3593600	2	1463	1454	2594	4640	2917
        18	-1.3593900	2	1840	1738	2668	4552	3578
        19	-1.3594600	2	1856	1861	3197	4292	3717
        20	-1.3595000	2	1853	1784	3306	3864	3637
        21	-1.3595600	2	1688	1579	2875	3565	3267
        22	-1.3595900	2	1594	1376	2884	2911	2970
        23	-1.3596600	2	1352	960	2768	2312	2312
        24	-1.3597000	2	1066	659	2806	2088	1725
        25	-1.3597600	2	869	418	2989	1797	1287
        26	-1.3598000	2	606	223	2918	1621	829
        27	-1.3598500	2	426	179	2931	1394	605
        28	-1.3599000	2	306	114	2663	1229	420
        29	-1.3599600	2	221	109	2876	1081	330
        30	-1.3599900	2	194	90	2943	1109	284
        31	-1.3600700	2	190	105	2998	1161	295
        32	-1.3601100	2	138	104	2835	932	242
        33	-1.3601600	2	89	54	2675	775	143
        34	-1.3602100	2	90	40	3608	618	130
*stopped by user: 18/06/2025 12:47:01
