*Begin rocking: 21/06/2025 14:59:56
*Points: 0
*
*notes: 
*Rho-Axis: -0.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.0070000	2	1	656	5712	58	657
         1	1.0070600	2	1	720	5696	80	721
         2	1.0071100	2	2	867	5701	81	869
         3	1.0071500	2	2	917	5606	100	919
         4	1.0072000	2	2	1114	5604	217	1116
         5	1.0072600	2	6	1267	5687	314	1273
         6	1.0073000	2	5	1385	5638	252	1390
         7	1.0073600	2	2	1523	5692	191	1525
         8	1.0074000	2	2	1510	5615	220	1512
         9	1.0074600	2	0	1775	5723	266	1775
        10	1.0075000	2	6	2036	5668	359	2042
        11	1.0075500	2	3	2346	5613	510	2349
        12	1.0076200	2	3	2602	5601	920	2605
        13	1.0076600	2	6	2817	5621	1293	2823
        14	1.0077100	2	8	2736	5676	1926	2744
        15	1.0077500	2	6	3168	5750	2684	3174
        16	1.0078000	2	3	3490	5647	3248	3493
        17	1.0078600	2	6	3509	5746	3603	3515
        18	1.0079100	2	8	3142	5755	3807	3150
        19	1.0079600	2	11	3325	5736	3530	3336
        20	1.0080100	2	6	3077	5698	3224	3083
        21	1.0080500	2	5	3238	5669	2768	3243
        22	1.0081000	2	6	2946	5663	2030	2952
        23	1.0081500	2	6	2754	5663	1221	2760
        24	1.0082200	2	2	2490	5675	716	2492
        25	1.0082500	2	1	2275	5529	512	2276
        26	1.0083000	2	2	1975	5653	395	1977
        27	1.0083600	2	1	1685	5586	252	1686
        28	1.0084000	2	2	1515	5718	189	1517
        29	1.0084500	2	0	1350	5760	144	1350
        30	1.0085000	2	1	1129	5793	112	1130
        31	1.0085500	2	0	914	5562	113	914
        32	1.0086100	2	2	831	5736	92	833
*stopped by user: 21/06/2025 15:02:07
