*Begin rocking: 06/10/2025 13:33:06
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3457900	2	0	117	4539	8	117
         1	0.3458500	2	0	115	4636	4	115
         2	0.3458800	2	0	142	4659	4	142
         3	0.3459400	2	0	132	4655	3	132
         4	0.3459900	2	0	152	4709	3	152
         5	0.3460400	2	1	175	4643	6	176
         6	0.3460900	2	0	179	4668	8	179
         7	0.3461400	2	0	204	4691	4	204
         8	0.3461900	2	0	232	4607	5	232
         9	0.3462500	2	0	261	4750	11	261
        10	0.3462900	2	1	285	4696	11	286
        11	0.3463400	2	1	320	4589	15	321
        12	0.3464000	2	5	473	4682	83	478
        13	0.3464500	2	3	560	4626	145	563
        14	0.3465100	2	1	623	4615	87	624
        15	0.3465400	2	2	597	4654	40	599
        16	0.3465900	2	1	615	4574	15	616
        17	0.3466400	2	2	726	4599	18	728
        18	0.3467000	2	1	793	4553	38	794
        19	0.3467500	2	2	865	4665	52	867
        20	0.3467900	2	0	954	4651	150	954
        21	0.3468500	2	5	1048	4624	384	1053
        22	0.3469000	2	3	1197	4631	706	1200
        23	0.3469400	2	2	1409	4570	1081	1411
        24	0.3469800	2	2	1414	4605	1526	1416
        25	0.3470500	2	6	1623	4617	1917	1629
        26	0.3471000	2	5	1614	4698	2224	1619
        27	0.3471500	2	3	1636	4597	2400	1639
        28	0.3472000	2	8	1640	4615	2285	1648
        29	0.3472500	2	4	1503	4581	1964	1507
        30	0.3473000	2	4	1521	4563	1462	1525
        31	0.3473500	2	2	1413	4691	954	1415
        32	0.3473900	2	2	1345	4705	545	1347
        33	0.3474400	2	2	1175	4510	373	1177
        34	0.3475000	2	0	991	4523	178	991
        35	0.3475600	2	0	871	4643	76	871
        36	0.3476000	2	0	792	4634	33	792
        37	0.3476500	2	1	665	4583	24	666
        38	0.3477000	2	0	531	4591	15	531
        39	0.3477500	2	1	439	4581	17	440
        40	0.3478000	2	1	361	4496	11	362
        41	0.3478500	2	0	302	4593	10	302
        42	0.3479000	2	0	282	4576	9	282
        43	0.3479500	2	0	293	4611	6	293
        44	0.3480000	2	0	245	4594	13	245
        45	0.3480500	2	0	185	4501	7	185
*stopped by user: 06/10/2025 13:36:20
