*Begin rocking: 24/09/2025 18:52:51
*Points: 0
*
*notes: 
*Rho-Axis: -1.560
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2094700	2	338	149	4855	225	487
         1	-0.2094300	2	478	253	4841	500	731
         2	-0.2093800	2	619	430	4929	1147	1049
         3	-0.2093200	2	801	687	5117	2435	1488
         4	-0.2092800	2	910	870	4965	3525	1780
         5	-0.2092200	2	1081	893	4836	3752	1974
         6	-0.2091600	2	1022	947	4926	4022	1969
         7	-0.2091300	2	1041	817	4878	3850	1858
         8	-0.2090700	2	980	679	4879	3392	1659
         9	-0.2090200	2	854	538	4819	2524	1392
        10	-0.2089700	2	774	363	4946	1657	1137
        11	-0.2089300	2	568	222	4966	796	790
        12	-0.2088800	2	463	121	4959	371	584
        13	-0.2088400	2	322	55	4885	155	377
        14	-0.2087600	2	212	32	4886	81	244
        15	-0.2087200	2	155	18	4984	44	173
        16	-0.2086700	2	87	11	4931	25	98
        17	-0.2086300	2	70	7	4904	17	77
        18	-0.2085800	2	56	5	4837	13	61
        19	-0.2085300	2	37	1	4768	11	38
        20	-0.2084800	2	27	5	4873	11	32
*stopped by user: 24/09/2025 18:54:14
