*Begin rocking: 06/10/2025 17:54:01
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3466300	2	12	75	4584	2	87
         1	0.3466800	2	30	89	4510	4	119
         2	0.3467200	2	30	88	4706	2	118
         3	0.3467800	2	41	111	4595	8	152
         4	0.3468400	2	45	125	4636	28	170
         5	0.3468900	2	101	114	4586	60	215
         6	0.3469400	2	116	115	4589	109	231
         7	0.3469700	2	158	109	4728	146	267
         8	0.3470300	2	159	122	4685	193	281
         9	0.3470900	2	138	134	4664	257	272
        10	0.3471400	2	119	165	4620	275	284
        11	0.3471800	2	75	210	4532	235	285
        12	0.3472300	2	73	197	4557	236	270
        13	0.3472900	2	52	208	4542	196	260
        14	0.3473300	2	62	189	4645	149	251
        15	0.3473900	2	57	180	4555	93	237
        16	0.3474300	2	57	129	4472	75	186
        17	0.3474900	2	31	127	4564	46	158
        18	0.3475400	2	30	125	4668	22	155
        19	0.3475900	2	21	103	4499	9	124
*stopped by user: 06/10/2025 17:55:24
