*Begin rocking: 13/10/2025 12:24:53
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3467900	2	6	78	6186	67	84
         1	0.3468600	2	13	64	6359	155	77
         2	0.3468900	2	16	77	6153	137	93
         3	0.3469500	2	12	86	6269	128	98
         4	0.3469900	2	24	93	6234	113	117
         5	0.3470500	2	36	92	6191	139	128
         6	0.3470900	2	53	114	6244	147	167
         7	0.3471400	2	66	133	6257	205	199
         8	0.3472000	2	102	142	6184	236	244
         9	0.3472500	2	154	172	6277	271	326
        10	0.3472900	2	194	177	6167	347	371
        11	0.3473400	2	230	245	6227	417	475
        12	0.3474000	2	216	258	6129	613	474
        13	0.3474400	2	208	309	6108	761	517
        14	0.3474900	2	191	295	6200	923	486
        15	0.3475500	2	152	303	6269	921	455
        16	0.3476000	2	93	279	6080	907	372
        17	0.3476500	2	75	294	6205	843	369
        18	0.3477000	2	75	246	6195	685	321
        19	0.3477500	2	62	225	6137	471	287
        20	0.3478100	2	31	179	6130	337	210
        21	0.3478500	2	18	190	6294	281	208
        22	0.3479100	2	11	131	6167	207	142
        23	0.3479500	2	8	135	6275	178	143
        24	0.3480000	2	4	99	6264	141	103
*stopped by user: 13/10/2025 12:26:34
