*Begin rocking: 01/10/2025 11:49:15
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8818100	5	48	190	11394	16	238
         1	-0.8817600	5	79	210	11529	12	289
         2	-0.8817000	5	105	226	11436	27	331
         3	-0.8816500	5	131	245	11449	54	376
         4	-0.8816000	5	182	257	11661	101	439
         5	-0.8815500	5	237	272	11275	185	509
         6	-0.8815000	5	293	279	11184	250	572
         7	-0.8814600	5	314	356	11396	338	670
         8	-0.8814000	5	369	340	11352	437	709
         9	-0.8813600	5	371	317	11414	490	688
        10	-0.8813100	5	460	383	11593	526	843
        11	-0.8812600	5	490	357	11366	555	847
        12	-0.8812000	5	442	341	11672	504	783
        13	-0.8811600	5	423	362	11452	501	785
        14	-0.8811000	5	404	319	11353	438	723
        15	-0.8810600	5	409	293	11495	375	702
        16	-0.8810100	5	331	286	11456	302	617
        17	-0.8809400	5	278	288	11384	227	566
        18	-0.8809100	5	212	268	11478	161	480
        19	-0.8808600	5	167	238	11451	118	405
        20	-0.8808100	5	154	220	11422	62	374
        21	-0.8807500	5	98	196	11436	23	294
        22	-0.8807000	5	65	197	11509	13	262
        23	-0.8806400	5	38	153	11332	11	191
        24	-0.8806000	5	28	141	11483	8	169
*stopped by user: 01/10/2025 11:52:16
