*Begin rocking: 28/06/2025 14:29:00
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0604300	2	12	3	2534	201	15
         1	-1.0603900	2	20	7	2480	208	27
         2	-1.0603300	2	19	7	2568	228	26
         3	-1.0602800	2	28	9	2552	246	37
         4	-1.0602300	2	18	13	2526	296	31
         5	-1.0601800	2	26	13	2616	342	39
         6	-1.0601300	2	35	14	2889	347	49
         7	-1.0600800	2	41	22	2878	404	63
         8	-1.0600400	2	43	15	2865	434	58
         9	-1.0599800	2	48	34	2937	472	82
        10	-1.0599300	2	65	26	2832	582	91
        11	-1.0598700	2	121	37	2877	673	158
        12	-1.0598300	2	125	59	2922	844	184
        13	-1.0597800	2	145	55	2819	944	200
        14	-1.0597400	2	188	86	2810	1011	274
        15	-1.0596900	2	270	97	2862	1101	367
        16	-1.0596400	2	300	95	2856	1360	395
        17	-1.0595900	2	383	144	2814	1455	527
        18	-1.0595400	2	453	210	2933	1737	663
        19	-1.0594800	2	661	350	2787	2092	1011
        20	-1.0594300	2	733	459	2888	2527	1192
        21	-1.0593700	2	831	522	2907	2988	1353
        22	-1.0593400	2	982	659	2807	3533	1641
        23	-1.0592800	2	1098	826	2736	3858	1924
        24	-1.0592300	2	1083	936	2875	4115	2019
        25	-1.0592000	2	1106	908	2856	4399	2014
        26	-1.0591400	2	963	748	2822	4686	1711
        27	-1.0590900	2	1332	1061	2892	3808	2393
        28	-1.0590300	2	909	739	2777	4129	1648
        29	-1.0589800	2	700	573	2862	3961	1273
        30	-1.0589300	2	557	433	2860	3367	990
        31	-1.0588900	2	645	452	2840	2603	1097
        32	-1.0588400	2	401	227	2800	2384	628
        33	-1.0587800	2	283	146	2881	2085	429
        34	-1.0587300	2	314	151	2767	1583	465
        35	-1.0586900	2	243	98	2783	1281	341
        36	-1.0586200	2	141	68	2854	1152	209
        37	-1.0585800	2	173	52	2808	878	225
        38	-1.0585300	2	109	35	2931	766	144
        39	-1.0584800	2	77	18	2562	740	95
        40	-1.0584200	2	74	34	2534	605	108
        41	-1.0583700	2	57	19	2545	564	76
        42	-1.0583200	2	55	21	2508	464	76
        43	-1.0582900	2	35	15	2495	460	50
        44	-1.0582400	2	30	18	2455	414	48
        45	-1.0581900	2	29	15	2612	368	44
        46	-1.0581300	2	18	17	2573	356	35
        47	-1.0580700	2	26	6	2503	316	32
        48	-1.0580400	2	22	13	2621	290	35
        49	-1.0579800	2	12	13	2600	252	25
        50	-1.0579300	2	23	7	2553	222	30
        51	-1.0578800	2	9	6	2630	208	15
        52	-1.0578300	2	9	11	2492	215	20
        53	-1.0577800	2	9	10	2438	167	19
*stopped by user: 28/06/2025 14:32:51
