*Begin rocking: 07/10/2025 15:28:52
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3465000	2	1	26	6224	39	27
         1	0.3465400	2	0	24	6148	35	24
         2	0.3466000	2	0	28	6110	31	28
         3	0.3466400	2	0	23	6183	25	23
         4	0.3466900	2	2	19	6212	43	21
         5	0.3467500	2	1	45	6200	45	46
         6	0.3468000	2	5	49	6120	53	54
         7	0.3468400	2	5	43	6138	68	48
         8	0.3469000	2	14	54	5967	84	68
         9	0.3469500	2	13	68	6097	145	81
        10	0.3469900	2	13	92	6033	111	105
        11	0.3470500	2	17	105	6255	88	122
        12	0.3471000	2	6	88	6234	109	94
        13	0.3471600	2	20	108	6186	124	128
        14	0.3472000	2	29	156	6068	115	185
        15	0.3472500	2	25	220	6291	161	245
        16	0.3473000	2	42	224	5902	166	266
        17	0.3473500	2	73	310	6096	192	383
        18	0.3473900	2	87	391	6012	178	478
        19	0.3474500	2	119	457	6108	264	576
        20	0.3475000	2	121	465	5985	302	586
        21	0.3475500	2	162	540	6204	368	702
        22	0.3476000	2	154	569	6012	375	723
        23	0.3476600	2	165	504	6106	395	669
        24	0.3477000	2	187	423	6156	387	610
        25	0.3477500	2	155	393	6182	309	548
        26	0.3478000	2	150	351	6112	205	501
        27	0.3478600	2	140	268	6171	166	408
        28	0.3479100	2	114	211	5903	134	325
        29	0.3479500	2	78	172	6234	123	250
        30	0.3480000	2	58	110	6065	96	168
        31	0.3480600	2	33	117	6079	107	150
        32	0.3481000	2	21	108	6069	108	129
        33	0.3481500	2	20	99	6236	86	119
        34	0.3482100	2	10	63	6176	61	73
        35	0.3482500	2	10	44	6098	58	54
*stopped by user: 07/10/2025 15:31:16
